public_food_key,food_name,classification,classification_name,nutrient_code,amount_per_100g,nutrient_name,unit,category,nutrient_id
F001621,"Bread, mixed grain",12204.0,"Breads, and bread rolls, mixed grain, mandatorily fortified",total_sugars_g,2.5,Total sugars,(g),Macronutrients,5
F001644,"Bread, mixed grain, toasted",12204.0,"Breads, and bread rolls, mixed grain, mandatorily fortified",total_sugars_g,3.0,Total sugars,(g),Macronutrients,5
F001513,"Bread, from white flour, extra grainy & seeds",12204.0,"Breads, and bread rolls, mixed grain, mandatorily fortified",total_sugars_g,2.8,Total sugars,(g),Macronutrients,5
F001514,"Bread, from white flour, extra grainy & seeds, toasted",12204.0,"Breads, and bread rolls, mixed grain, mandatorily fortified",total_sugars_g,3.3,Total sugars,(g),Macronutrients,5
F001365,"Bread roll, mixed grain",12204.0,"Breads, and bread rolls, mixed grain, mandatorily fortified",total_sugars_g,2.3,Total sugars,(g),Macronutrients,5
F001368,"Bread roll, mixed grain, toasted",12204.0,"Breads, and bread rolls, mixed grain, mandatorily fortified",total_sugars_g,2.7,Total sugars,(g),Macronutrients,5
F001671,"Bread, from white flour, Turkish",12201.0,"Breads, and bread rolls, white, mandatorily fortified",total_sugars_g,2.2,Total sugars,(g),Macronutrients,5
F001672,"Bread, from white flour, Turkish, toasted",12201.0,"Breads, and bread rolls, white, mandatorily fortified",total_sugars_g,2.6,Total sugars,(g),Macronutrients,5
F001457,"Bread, from white flour, added dried fruit",12305.0,"Sweet breads, buns and scrolls, uniced, unfilled",total_sugars_g,18.1,Total sugars,(g),Macronutrients,5
F001458,"Bread, from wheat flour, added dried fruit, toasted",12305.0,"Sweet breads, buns and scrolls, uniced, unfilled",total_sugars_g,20.1,Total sugars,(g),Macronutrients,5
F001600,"Bread, garlic, commercial, cooked",12307.0,Fried bread products and garlic breads,total_sugars_g,3.4,Total sugars,(g),Macronutrients,5
F001601,"Bread, garlic or herb, homemade, cooked",12307.0,Fried bread products and garlic breads,total_sugars_g,3.2,Total sugars,(g),Macronutrients,5
F001603,"Bread, gluten free",12213.0,"Breads, and bread rolls, gluten free",total_sugars_g,2.6,Total sugars,(g),Macronutrients,5
F001609,"Bread, gluten free, toasted",12213.0,"Breads, and bread rolls, gluten free",total_sugars_g,3.1,Total sugars,(g),Macronutrients,5
F001450,"Bread, from rye flour, sour dough",12210.0,"Breads, and bread rolls, rye, mandatorily fortified",total_sugars_g,2.0,Total sugars,(g),Macronutrients,5
F001451,"Bread, from rye flour, sour dough, toasted",12210.0,"Breads, and bread rolls, rye, mandatorily fortified",total_sugars_g,2.4,Total sugars,(g),Macronutrients,5
F001940,"Bun, sweet, with dried fruit, uniced",12305.0,"Sweet breads, buns and scrolls, uniced, unfilled",total_sugars_g,16.9,Total sugars,(g),Macronutrients,5
F001939,"Bun, sweet, with dried fruit, iced",12306.0,"Sweet breads, buns and scrolls, iced and/or filled",total_sugars_g,18.0,Total sugars,(g),Macronutrients,5
F009792,"Bun, sweet, hot cross bun, with dried fruit",12305.0,"Sweet breads, buns and scrolls, uniced, unfilled",total_sugars_g,21.0,Total sugars,(g),Macronutrients,5
F003313,"Crumpet, from white flour, toasted",13606.0,Crumpets,total_sugars_g,1.9,Total sugars,(g),Macronutrients,5
F005896,"Muffin, English style, from white flour",12301.0,English-style muffins,total_sugars_g,1.7,Total sugars,(g),Macronutrients,5
F005898,"Muffin, English style, from white flour, toasted",12301.0,English-style muffins,total_sugars_g,1.8,Total sugars,(g),Macronutrients,5
F005897,"Muffin, English style, from white flour, added dried fruit, toasted",12301.0,English-style muffins,total_sugars_g,11.2,Total sugars,(g),Macronutrients,5
F001688,"Breakfast cereal, beverage, non-chocolate flavours, added vitamins A, B1, B2, B3, B6, B12, C & folate & Ca",11805.0,Breakfast cereal beverages,total_sugars_g,7.0,Total sugars,(g),Macronutrients,5
F001708,"Breakfast cereal, flakes of corn, unfortified",12501.0,"Breakfast cereal, corn based",total_sugars_g,7.7,Total sugars,(g),Macronutrients,5
F001701,"Breakfast cereal, flakes of corn, added vitamins B1, B2, B3, C & folate, Fe & Zn",12502.0,"Breakfast cereal, corn based, fortified",total_sugars_g,4.2,Total sugars,(g),Macronutrients,5
F001720,"Breakfast cereal, mixed grain (rice & wheat), flakes, added vitamins B1, B2, B3, B6 & folate, Ca, Fe & Zn",12512.0,"Breakfast cereal, mixed grain, fortified, sugars <=20 g/100g",total_sugars_g,13.2,Total sugars,(g),Macronutrients,5
F001733,"Breakfast cereal, mixed grain (wheat & oat), flakes, apricot & sultana, added vitamins B1, B2, B3 & folate & Fe",12515.0,"Breakfast cereal, mixed grain, with fruit and/or nuts, fortified",total_sugars_g,25.3,Total sugars,(g),Macronutrients,5
F001767,"Breakfast cereal, mixed grain (wheat, oat & corn), extruded, added vitamins B1, B2, B3, B6, C & folate, Ca & Fe",12513.0,"Breakfast cereal, mixed grain, fortified, sugars >20 g/100g",total_sugars_g,28.0,Total sugars,(g),Macronutrients,5
F001788,"Breakfast cereal, mixed grain (wheat, rice & oat), flakes, honey, unfortified",12511.0,"Breakfast cereal, mixed grain",total_sugars_g,11.9,Total sugars,(g),Macronutrients,5
F001811,"Breakfast cereal, puffed or popped rice, no added sugar or salt, unfortified",12503.0,"Breakfast cereal, rice based",total_sugars_g,0.6,Total sugars,(g),Macronutrients,5
F001803,"Breakfast cereal, puffed or popped rice, added vitamins B1, B2, B3, C & folate, Fe & Zn",12504.0,"Breakfast cereal, rice based, fortified",total_sugars_g,6.2,Total sugars,(g),Macronutrients,5
F001807,"Breakfast cereal, puffed or popped rice, cocoa coating, added vitamins B1, B2, B3, C & folate, Ca, Fe & Zn",12504.0,"Breakfast cereal, rice based, fortified",total_sugars_g,30.4,Total sugars,(g),Macronutrients,5
F001823,"Breakfast cereal, wheat bran, flakes, sultanas, added vitamins B1, B2, B3, B6 & folate, Fe & Zn",12509.0,"Breakfast cereal, wheat based, with fruit and/or nuts, fortified, sugars <=25 g/100g",total_sugars_g,24.5,Total sugars,(g),Macronutrients,5
F001829,"Breakfast cereal, wheat bran, pellets, added vitamins B1, B2 & folate, Fe & Zn",12506.0,"Breakfast cereal, wheat based, fortified, sugars <=20 g/100g",total_sugars_g,15.4,Total sugars,(g),Macronutrients,5
F001845,"Breakfast cereal, whole wheat, biscuit, bran, added vitamins B1, B2, B3 & folate & Fe",12506.0,"Breakfast cereal, wheat based, fortified, sugars <=20 g/100g",total_sugars_g,8.3,Total sugars,(g),Macronutrients,5
F001849,"Breakfast cereal, whole wheat, biscuit, no added sugar, unfortified",12505.0,"Breakfast cereal, wheat based",total_sugars_g,1.1,Total sugars,(g),Macronutrients,5
F001844,"Breakfast cereal, whole wheat, biscuit, added vitamins B1, B2, B3 & folate, Fe & Zn",12506.0,"Breakfast cereal, wheat based, fortified, sugars <=20 g/100g",total_sugars_g,2.4,Total sugars,(g),Macronutrients,5
F001862,"Breakfast cereal, whole wheat, flakes, dried fruit & nuts, added fibre, vitamins B1, B2, B3 & folate, Ca & Fe",12509.0,"Breakfast cereal, wheat based, with fruit and/or nuts, fortified, sugars <=25 g/100g",total_sugars_g,25.0,Total sugars,(g),Macronutrients,5
F001871,"Breakfast cereal, whole wheat, puffed, no added sugar or salt, unfortified",12505.0,"Breakfast cereal, wheat based",total_sugars_g,0.8,Total sugars,(g),Macronutrients,5
F005856,"Muesli, toasted, added dried fruit & nuts, unfortified",12514.0,"Breakfast cereal, mixed grain, with fruit and/or nuts",total_sugars_g,21.7,Total sugars,(g),Macronutrients,5
F005857,"Muesli, untoasted or natural style, added dried fruit, unfortified",12514.0,"Breakfast cereal, mixed grain, with fruit and/or nuts",total_sugars_g,18.7,Total sugars,(g),Macronutrients,5
F009807,"Muesli, granola, toasted, added nuts & seeds, unfortified",12514.0,"Breakfast cereal, mixed grain, with fruit and/or nuts",total_sugars_g,16.3,Total sugars,(g),Macronutrients,5
F009808,"Muesli, granola, non-oat based, toasted, added nuts & seeds, unfortified",12514.0,"Breakfast cereal, mixed grain, with fruit and/or nuts",total_sugars_g,8.7,Total sugars,(g),Macronutrients,5
F001374,"Bread, banana",13303.0,"Cakes and cake mixes, other types",total_sugars_g,25.1,Total sugars,(g),Macronutrients,5
F008273,"Slice, brownie, chocolate, without nuts, commercial",13306.0,"Slices, biscuit and cake-type",total_sugars_g,36.3,Total sugars,(g),Macronutrients,5
F008272,"Slice, brownie, chocolate, with nuts, homemade",13306.0,"Slices, biscuit and cake-type",total_sugars_g,35.8,Total sugars,(g),Macronutrients,5
F002021,"Cake mix, plain, dry powder",13303.0,"Cakes and cake mixes, other types",total_sugars_g,42.5,Total sugars,(g),Macronutrients,5
F002100,"Cake, carrot, commercial, iced",13303.0,"Cakes and cake mixes, other types",total_sugars_g,30.5,Total sugars,(g),Macronutrients,5
F002102,"Cake, carrot, homemade, uniced",13303.0,"Cakes and cake mixes, other types",total_sugars_g,31.2,Total sugars,(g),Macronutrients,5
F002101,"Cake, carrot, homemade, iced",13303.0,"Cakes and cake mixes, other types",total_sugars_g,37.7,Total sugars,(g),Macronutrients,5
F002112,"Cake, chocolate, homemade, uniced",13301.0,"Cakes and cake mixes, chocolate",total_sugars_g,17.9,Total sugars,(g),Macronutrients,5
F002111,"Cake, chocolate, homemade, iced",13301.0,"Cakes and cake mixes, chocolate",total_sugars_g,27.0,Total sugars,(g),Macronutrients,5
F002150,"Cake, fruit, homemade, uniced",13303.0,"Cakes and cake mixes, other types",total_sugars_g,38.7,Total sugars,(g),Macronutrients,5
F002159,"Cake, lamington, unfilled",13302.0,"Cakes and cake mixes, sponge",total_sugars_g,31.5,Total sugars,(g),Macronutrients,5
F002163,"Cake, mud, dark chocolate, commercial, chocolate ganache icing",13301.0,"Cakes and cake mixes, chocolate",total_sugars_g,33.1,Total sugars,(g),Macronutrients,5
F002165,"Cake, mud, dark chocolate, homemade, uniced",13301.0,"Cakes and cake mixes, chocolate",total_sugars_g,25.5,Total sugars,(g),Macronutrients,5
F002164,"Cake, mud, dark chocolate, homemade, chocolate ganache icing",13301.0,"Cakes and cake mixes, chocolate",total_sugars_g,28.3,Total sugars,(g),Macronutrients,5
F002169,"Cake, plain butter cake, commercial, uniced",13303.0,"Cakes and cake mixes, other types",total_sugars_g,25.3,Total sugars,(g),Macronutrients,5
F002168,"Cake, plain butter cake, commercial, iced",13303.0,"Cakes and cake mixes, other types",total_sugars_g,36.7,Total sugars,(g),Macronutrients,5
F002171,"Cake, plain butter cake, homemade, uniced",13303.0,"Cakes and cake mixes, other types",total_sugars_g,23.5,Total sugars,(g),Macronutrients,5
F002170,"Cake, plain butter cake, homemade, iced",13303.0,"Cakes and cake mixes, other types",total_sugars_g,31.5,Total sugars,(g),Macronutrients,5
F002178,"Cake, sponge, plain, commercial, uniced, unfilled",13302.0,"Cakes and cake mixes, sponge",total_sugars_g,32.5,Total sugars,(g),Macronutrients,5
F002177,"Cake, sponge, plain, commercial, uniced, filled with jam & cream",13302.0,"Cakes and cake mixes, sponge",total_sugars_g,37.6,Total sugars,(g),Macronutrients,5
F003575,"Doughnut, jam filled, sugar coated",13605.0,Doughnuts,total_sugars_g,19.0,Total sugars,(g),Macronutrients,5
F003573,"Doughnut, dusted with cinnamon & sugar",13605.0,Doughnuts,total_sugars_g,13.7,Total sugars,(g),Macronutrients,5
F003574,"Doughnut, iced",13605.0,Doughnuts,total_sugars_g,22.9,Total sugars,(g),Macronutrients,5
F005877,"Muffin, cake-style, berry, commercial",13304.0,"Muffins, cake type, and muffin mixes",total_sugars_g,26.1,Total sugars,(g),Macronutrients,5
F005882,"Muffin, cake-style, chocolate chip, commercial",13304.0,"Muffins, cake type, and muffin mixes",total_sugars_g,29.5,Total sugars,(g),Macronutrients,5
F006298,"Pancake, plain, homemade",13601.0,"Pancakes, crepes and dishes",total_sugars_g,4.2,Total sugars,(g),Macronutrients,5
F006700,"Pikelet or pancake, sweet, commercial",13602.0,"Drop scones, pikelets",total_sugars_g,13.8,Total sugars,(g),Macronutrients,5
F006701,"Pikelet, plain, homemade",13602.0,"Drop scones, pikelets",total_sugars_g,13.4,Total sugars,(g),Macronutrients,5
F007507,"Pudding, chocolate, homemade",13305.0,Cake-type desserts,total_sugars_g,23.4,Total sugars,(g),Macronutrients,5
F007512,"Pudding, plum, steamed or boiled, homemade",13305.0,Cake-type desserts,total_sugars_g,40.1,Total sugars,(g),Macronutrients,5
F007529,"Pudding, sticky date, homemade",13305.0,Cake-type desserts,total_sugars_g,38.6,Total sugars,(g),Macronutrients,5
F008173,"Scone, plain, commercial",13307.0,"Scones and rock cakes, plain or with added fruit or vegetables only",total_sugars_g,6.5,Total sugars,(g),Macronutrients,5
F008174,"Scone, plain, homemade",13307.0,"Scones and rock cakes, plain or with added fruit or vegetables only",total_sugars_g,6.8,Total sugars,(g),Macronutrients,5
F008172,"Scone, fruit, commercial",13307.0,"Scones and rock cakes, plain or with added fruit or vegetables only",total_sugars_g,22.9,Total sugars,(g),Macronutrients,5
F008176,"Scone, pumpkin, homemade",13307.0,"Scones and rock cakes, plain or with added fruit or vegetables only",total_sugars_g,9.3,Total sugars,(g),Macronutrients,5
F008278,"Slice, caramel",13306.0,"Slices, biscuit and cake-type",total_sugars_g,41.8,Total sugars,(g),Macronutrients,5
F001918,"Buckwheat groats, cooked in water, no added salt",12101.0,Grains (other than rice) and grain fractions,total_sugars_g,0.3,Total sugars,(g),Macronutrients,5
F000061,"Amaranth, grain, whole, uncooked",12101.0,Grains (other than rice) and grain fractions,total_sugars_g,3.8,Total sugars,(g),Macronutrients,5
F000379,"Barley, pearl, uncooked",12101.0,Grains (other than rice) and grain fractions,total_sugars_g,1.0,Total sugars,(g),Macronutrients,5
F000378,"Barley, pearl, boiled, no added fat or salt",12101.0,Grains (other than rice) and grain fractions,total_sugars_g,0.4,Total sugars,(g),Macronutrients,5
F001919,"Buckwheat groats, uncooked",12101.0,Grains (other than rice) and grain fractions,total_sugars_g,1.4,Total sugars,(g),Macronutrients,5
F001929,"Bulgur, uncooked",12101.0,Grains (other than rice) and grain fractions,total_sugars_g,1.0,Total sugars,(g),Macronutrients,5
F001928,"Bulgur, soaked in water, no added fat or salt",12101.0,Grains (other than rice) and grain fractions,total_sugars_g,0.4,Total sugars,(g),Macronutrients,5
F003230,"Cornmeal (polenta), uncooked",12101.0,Grains (other than rice) and grain fractions,total_sugars_g,0.7,Total sugars,(g),Macronutrients,5
F003227,"Cornmeal (polenta), boiled, no added fat or salt",12101.0,Grains (other than rice) and grain fractions,total_sugars_g,0.2,Total sugars,(g),Macronutrients,5
F003239,"Couscous, uncooked",12103.0,Cereal flours and starches,total_sugars_g,3.4,Total sugars,(g),Macronutrients,5
F003235,"Couscous, boiled, no added fat or salt",12103.0,Cereal flours and starches,total_sugars_g,1.5,Total sugars,(g),Macronutrients,5
F005692,"Millet, uncooked",12101.0,Grains (other than rice) and grain fractions,total_sugars_g,0.6,Total sugars,(g),Macronutrients,5
F005690,"Millet, boiled, no added fat or salt",12101.0,Grains (other than rice) and grain fractions,total_sugars_g,0.2,Total sugars,(g),Macronutrients,5
F005279,"Maize, grits, uncooked",12101.0,Grains (other than rice) and grain fractions,total_sugars_g,0.0,Total sugars,(g),Macronutrients,5
F006136,"Oats, hulled, uncooked",12101.0,Grains (other than rice) and grain fractions,total_sugars_g,1.2,Total sugars,(g),Macronutrients,5
F006143,"Oats, rolled, uncooked",12101.0,Grains (other than rice) and grain fractions,total_sugars_g,1.0,Total sugars,(g),Macronutrients,5
F007156,"Porridge, rolled oats, prepared with regular fat cows milk",12601.0,"Porridge style, oat based",total_sugars_g,5.3,Total sugars,(g),Macronutrients,5
F007164,"Porridge, rolled oats, prepared with water",12601.0,"Porridge style, oat based",total_sugars_g,0.3,Total sugars,(g),Macronutrients,5
F006141,"Oats, rolled, mixed with sugar or honey & other flavours, uncooked",12601.0,"Porridge style, oat based",total_sugars_g,24.0,Total sugars,(g),Macronutrients,5
F007143,"Porridge, rolled oats mixed with sugar or honey & other flavours, prepared with cows milk",12601.0,"Porridge style, oat based",total_sugars_g,9.8,Total sugars,(g),Macronutrients,5
F007593,"Quinoa, black, uncooked",12101.0,Grains (other than rice) and grain fractions,total_sugars_g,4.3,Total sugars,(g),Macronutrients,5
F007597,"Quinoa, red, uncooked",12101.0,Grains (other than rice) and grain fractions,total_sugars_g,5.8,Total sugars,(g),Macronutrients,5
F007599,"Quinoa, white, uncooked",12101.0,Grains (other than rice) and grain fractions,total_sugars_g,4.2,Total sugars,(g),Macronutrients,5
F007598,"Quinoa, uncooked",12101.0,Grains (other than rice) and grain fractions,total_sugars_g,4.7,Total sugars,(g),Macronutrients,5
F007596,"Quinoa, cooked in water, no added salt",12101.0,Grains (other than rice) and grain fractions,total_sugars_g,1.3,Total sugars,(g),Macronutrients,5
F007722,"Rye, grain, whole, uncooked",12101.0,Grains (other than rice) and grain fractions,total_sugars_g,1.7,Total sugars,(g),Macronutrients,5
