data_year,survey_period,sex,age_group,risk_factor,disease,attributable_deaths,deaths,pct_deaths_total,attributable_yll,yll,pct_yll_total,attributable_yld,yld,pct_yld_total,attributable_daly,daly,pct_daly_total,disease_group
2003,2003,Females,15–24,Opioid use,Road traffic injuries - motorcyclists,0,5,,1.0,333.0,,0.0,33.0,,1.0,366.0,,
2003,2003,Females,15–24,Opioid use,Suicide and self-inflicted injuries,1,53,,46.0,3550.0,,2.0,127.0,,47.0,3677.0,,
2003,2003,Females,25–34,Opioid use,Drug use disorders (excluding alcohol),3,10,,159.0,585.0,,802.0,2922.0,,960.0,3507.0,,
2003,2003,Females,25–34,Opioid use,Poisoning,22,45,,1255.0,2550.0,,25.0,51.0,,1280.0,2600.0,,
2003,2003,Females,25–34,Opioid use,Road traffic injuries - motor vehicle occupants,0,35,,4.0,1962.0,,0.0,296.0,,4.0,2258.0,,
2003,2003,Females,25–34,Opioid use,Road traffic injuries - motorcyclists,0,4,,0.0,225.0,,0.0,30.0,,0.0,254.0,,
2003,2003,Females,25–34,Opioid use,Suicide and self-inflicted injuries,2,113,,122.0,6362.0,,3.0,152.0,,125.0,6513.0,,
2003,2003,Females,35–44,Opioid use,Drug use disorders (excluding alcohol),5,17,,243.0,811.0,,515.0,1714.0,,758.0,2525.0,,
2003,2003,Females,35–44,Opioid use,Poisoning,32,65,,1499.0,3046.0,,21.0,42.0,,1520.0,3087.0,,
2003,2003,Females,35–44,Opioid use,Road traffic injuries - motor vehicle occupants,0,43,,7.0,2028.0,,1.0,272.0,,8.0,2300.0,,
2003,2003,Females,35–44,Opioid use,Road traffic injuries - motorcyclists,0,2,,0.0,105.0,,0.0,29.0,,0.0,134.0,,
2003,2003,Females,35–44,Opioid use,Suicide and self-inflicted injuries,1,111,,63.0,5296.0,,2.0,136.0,,65.0,5432.0,,
2003,2003,Females,45–54,Opioid use,Drug use disorders (excluding alcohol),1,4,,40.0,164.0,,177.0,735.0,,217.0,898.0,,
2003,2003,Females,45–54,Opioid use,Poisoning,24,49,,908.0,1845.0,,15.0,30.0,,923.0,1875.0,,
2003,2003,Females,45–54,Opioid use,Road traffic injuries - motor vehicle occupants,0,39,,5.0,1481.0,,1.0,210.0,,6.0,1690.0,,
2003,2003,Females,45–54,Opioid use,Road traffic injuries - motorcyclists,0,2,,0.0,78.0,,0.0,24.0,,0.0,103.0,,
2003,2003,Females,45–54,Opioid use,Suicide and self-inflicted injuries,0,98,,17.0,3723.0,,0.0,88.0,,18.0,3811.0,,
2003,2003,Females,55–64,Opioid use,Drug use disorders (excluding alcohol),0,1,,8.0,32.0,,81.0,323.0,,89.0,355.0,,
2003,2003,Females,55–64,Opioid use,Poisoning,11,22,,302.0,613.0,,7.0,14.0,,309.0,627.0,,
2003,2003,Females,55–64,Opioid use,Road traffic injuries - motor vehicle occupants,0,35,,1.0,996.0,,0.0,165.0,,1.0,1161.0,,
2003,2003,Females,55–64,Opioid use,Road traffic injuries - motorcyclists,0,1,,0.0,33.0,,0.0,20.0,,0.0,53.0,,
2003,2003,Females,55–64,Opioid use,Suicide and self-inflicted injuries,0,63,,5.0,1830.0,,0.0,44.0,,5.0,1875.0,,
2003,2003,Females,65–84,Opioid use,Drug use disorders (excluding alcohol),0,1,,3.0,13.0,,40.0,165.0,,43.0,178.0,,
2003,2003,Females,65–84,Opioid use,Poisoning,16,32,,250.0,507.0,,10.0,19.0,,259.0,527.0,,
2003,2003,Females,65–84,Opioid use,Road traffic injuries - motor vehicle occupants,0,74,,1.0,1093.0,,0.0,233.0,,1.0,1325.0,,
2003,2003,Females,65–84,Opioid use,Road traffic injuries - motorcyclists,0,0,,0.0,0.0,,0.0,2.0,,0.0,2.0,,
2003,2003,Females,65–84,Opioid use,Suicide and self-inflicted injuries,0,56,,1.0,943.0,,0.0,14.0,,1.0,957.0,,
2003,2003,Females,85+,Opioid use,Drug use disorders (excluding alcohol),0,0,,0.0,0.0,,2.0,14.0,,2.0,14.0,,
2003,2003,Females,85+,Opioid use,Poisoning,7,15,,37.0,76.0,,3.0,5.0,,40.0,81.0,,
2003,2003,Females,85+,Opioid use,Road traffic injuries - motor vehicle occupants,0,16,,0.0,97.0,,0.0,32.0,,0.0,129.0,,
2003,2003,Females,85+,Opioid use,Road traffic injuries - motorcyclists,0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2003,2003,Females,85+,Opioid use,Suicide and self-inflicted injuries,0,7,,0.0,41.0,,0.0,1.0,,0.0,42.0,,
2003,2003,Females,15–24,Other illicit drug use,Drug use disorders (excluding alcohol),1,6,,75.0,390.0,,696.0,2990.0,,771.0,3381.0,,
2003,2003,Females,25–34,Other illicit drug use,Drug use disorders (excluding alcohol),2,10,,140.0,585.0,,711.0,2922.0,,851.0,3507.0,,
2003,2003,Females,35–44,Other illicit drug use,Drug use disorders (excluding alcohol),5,17,,239.0,811.0,,500.0,1714.0,,740.0,2525.0,,
2003,2003,Females,45–54,Other illicit drug use,Drug use disorders (excluding alcohol),1,4,,48.0,164.0,,257.0,735.0,,305.0,898.0,,
2003,2003,Females,55–64,Other illicit drug use,Drug use disorders (excluding alcohol),0,1,,13.0,32.0,,133.0,323.0,,147.0,355.0,,
2003,2003,Females,65–84,Other illicit drug use,Drug use disorders (excluding alcohol),0,1,,6.0,13.0,,68.0,165.0,,73.0,178.0,,
2003,2003,Females,85+,Other illicit drug use,Drug use disorders (excluding alcohol),0,0,,0.0,0.0,,6.0,14.0,,6.0,14.0,,
2003,2003,Females,15–24,Overweight (including obesity),Acute lymphoblastic leukaemia (ALL),1,9,,42.0,571.0,,1.0,12.0,,42.0,583.0,,
2003,2003,Females,15–24,Overweight (including obesity),Acute myeloid leukaemia (AML),0,2,,11.0,156.0,,0.0,7.0,,12.0,163.0,,
2003,2003,Females,15–24,Overweight (including obesity),Asthma,0,1,,15.0,65.0,,1491.0,8152.0,,1505.0,8217.0,,
2003,2003,Females,15–24,Overweight (including obesity),Atrial fibrillation and flutter,0,0,,0.0,0.0,,3.0,17.0,,3.0,17.0,,
2003,2003,Females,15–24,Overweight (including obesity),Back pain and problems,0,0,,0.0,0.0,,353.0,6365.0,,353.0,6365.0,,
2003,2003,Females,15–24,Overweight (including obesity),Bowel cancer,0,1,,3.0,74.0,,0.0,6.0,,3.0,80.0,,
2003,2003,Females,15–24,Overweight (including obesity),Cataract and other lens disorders,0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2003,2003,Females,15–24,Overweight (including obesity),Chronic lymphocytic leukaemia (CLL),0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2003,2003,Females,15–24,Overweight (including obesity),Chronic myeloid leukaemia (CML),0,0,,0.0,0.0,,0.0,1.0,,0.0,1.0,,
2003,2003,Females,15–24,Overweight (including obesity),Coronary heart disease,0,1,,24.0,69.0,,8.0,18.0,,31.0,87.0,,
2003,2003,Females,15–24,Overweight (including obesity),Dementia,0,1,,6.0,71.0,,0.0,0.0,,6.0,71.0,,
2003,2003,Females,15–24,Overweight (including obesity),Gallbladder and bile duct disease,0,0,,0.0,0.0,,9.0,30.0,,9.0,30.0,,
2003,2003,Females,15–24,Overweight (including obesity),Gallbladder cancer,0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2003,2003,Females,15–24,Overweight (including obesity),Gout,0,0,,0.0,0.0,,1.0,7.0,,1.0,7.0,,
2003,2003,Females,15–24,Overweight (including obesity),Hypertensive heart disease,0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2003,2003,Females,15–24,Overweight (including obesity),Kidney cancer,0,0,,0.0,0.0,,0.0,1.0,,0.0,1.0,,
2003,2003,Females,15–24,Overweight (including obesity),Liver cancer,0,1,,7.0,65.0,,0.0,0.0,,7.0,66.0,,
2003,2003,Females,15–24,Overweight (including obesity),Myeloma,0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2003,2003,Females,15–24,Overweight (including obesity),Non-Hodgkin lymphoma,0,5,,12.0,354.0,,0.0,6.0,,13.0,360.0,,
2003,2003,Females,15–24,Overweight (including obesity),Oesophageal cancer,0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2003,2003,Females,15–24,Overweight (including obesity),Osteoarthritis,0,0,,0.0,0.0,,64.0,393.0,,64.0,393.0,,
2003,2003,Females,15–24,Overweight (including obesity),Other leukaemias,0,0,,0.0,3.0,,0.0,1.0,,0.0,5.0,,
2003,2003,Females,15–24,Overweight (including obesity),Ovarian cancer,0,4,,6.0,275.0,,0.0,5.0,,6.0,280.0,,
2003,2003,Females,15–24,Overweight (including obesity),Pancreatic cancer,0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2003,2003,Females,15–24,Overweight (including obesity),Stroke,3,7,,202.0,474.0,,16.0,35.0,,218.0,510.0,,
2003,2003,Females,15–24,Overweight (including obesity),Thyroid cancer,0,0,,0.0,0.0,,1.0,10.0,,1.0,10.0,,
2003,2003,Females,15–24,Overweight (including obesity),Type 2 diabetes mellitus,1,1,,35.0,55.0,,142.0,245.0,,177.0,300.0,,
2003,2003,Females,15–24,Overweight (including obesity),Uterine cancer,0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2003,2003,Females,25–34,Overweight (including obesity),Acute lymphoblastic leukaemia (ALL),1,7,,38.0,408.0,,2.0,18.0,,40.0,426.0,,
2003,2003,Females,25–34,Overweight (including obesity),Acute myeloid leukaemia (AML),1,8,,44.0,476.0,,1.0,8.0,,45.0,483.0,,
2003,2003,Females,25–34,Overweight (including obesity),Asthma,3,10,,137.0,522.0,,2103.0,8594.0,,2241.0,9116.0,,
2003,2003,Females,25–34,Overweight (including obesity),Atrial fibrillation and flutter,0,0,,0.0,0.0,,15.0,65.0,,15.0,65.0,,
2003,2003,Females,25–34,Overweight (including obesity),Back pain and problems,0,1,,0.0,57.0,,881.0,11515.0,,881.0,11573.0,,
2003,2003,Females,25–34,Overweight (including obesity),Bowel cancer,1,15,,41.0,829.0,,1.0,18.0,,42.0,846.0,,
2003,2003,Females,25–34,Overweight (including obesity),Cataract and other lens disorders,0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2003,2003,Females,25–34,Overweight (including obesity),Chronic kidney disease,2,4,,86.0,230.0,,51.0,132.0,,136.0,363.0,,
2003,2003,Females,25–34,Overweight (including obesity),Chronic lymphocytic leukaemia (CLL),0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2003,2003,Females,25–34,Overweight (including obesity),Chronic myeloid leukaemia (CML),0,0,,0.0,0.0,,0.0,2.0,,0.0,2.0,,
2003,2003,Females,25–34,Overweight (including obesity),Coronary heart disease,8,17,,451.0,943.0,,36.0,76.0,,487.0,1020.0,,
2003,2003,Females,25–34,Overweight (including obesity),Dementia,0,1,,9.0,55.0,,1.0,6.0,,10.0,61.0,,
2003,2003,Females,25–34,Overweight (including obesity),Gallbladder and bile duct disease,1,2,,42.0,116.0,,26.0,70.0,,68.0,186.0,,
2003,2003,Females,25–34,Overweight (including obesity),Gallbladder cancer,0,1,,12.0,58.0,,0.0,0.0,,12.0,59.0,,
2003,2003,Females,25–34,Overweight (including obesity),Gout,0,0,,0.0,0.0,,7.0,26.0,,7.0,26.0,,
2003,2003,Females,25–34,Overweight (including obesity),Hypertensive heart disease,0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2003,2003,Females,25–34,Overweight (including obesity),Kidney cancer,0,1,,11.0,59.0,,1.0,4.0,,12.0,64.0,,
2003,2003,Females,25–34,Overweight (including obesity),Liver cancer,0,2,,16.0,115.0,,0.0,1.0,,16.0,116.0,,
2003,2003,Females,25–34,Overweight (including obesity),Myeloma,0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
2003,2003,Females,25–34,Overweight (including obesity),Non-Hodgkin lymphoma,0,7,,22.0,419.0,,1.0,11.0,,23.0,431.0,,
2003,2003,Females,25–34,Overweight (including obesity),Oesophageal cancer,1,3,,40.0,162.0,,0.0,0.0,,40.0,163.0,,
2003,2003,Females,25–34,Overweight (including obesity),Osteoarthritis,0,0,,0.0,0.0,,289.0,1363.0,,289.0,1363.0,,
2003,2003,Females,25–34,Overweight (including obesity),Other leukaemias,0,1,,5.0,58.0,,0.0,1.0,,5.0,59.0,,
2003,2003,Females,25–34,Overweight (including obesity),Ovarian cancer,0,10,,18.0,549.0,,0.0,12.0,,18.0,561.0,,
2003,2003,Females,25–34,Overweight (including obesity),Pancreatic cancer,0,0,,0.0,3.0,,0.0,1.0,,0.0,4.0,,
2003,2003,Females,25–34,Overweight (including obesity),Stroke,8,14,,428.0,804.0,,49.0,92.0,,477.0,895.0,,
2003,2003,Females,25–34,Overweight (including obesity),Thyroid cancer,0,0,,0.0,0.0,,4.0,37.0,,4.0,37.0,,
2003,2003,Females,25–34,Overweight (including obesity),Type 2 diabetes mellitus,1,2,,69.0,101.0,,508.0,766.0,,577.0,867.0,,
2003,2003,Females,25–34,Overweight (including obesity),Uterine cancer,0,0,,0.0,0.0,,1.0,3.0,,1.0,3.0,,
2003,2003,Females,35–44,Overweight (including obesity),Acute lymphoblastic leukaemia (ALL),0,4,,18.0,207.0,,1.0,10.0,,19.0,216.0,,
2003,2003,Females,35–44,Overweight (including obesity),Acute myeloid leukaemia (AML),2,15,,69.0,690.0,,1.0,15.0,,70.0,706.0,,
2003,2003,Females,35–44,Overweight (including obesity),Asthma,2,7,,72.0,308.0,,1791.0,7412.0,,1863.0,7721.0,,
2003,2003,Females,35–44,Overweight (including obesity),Atrial fibrillation and flutter,0,0,,0.0,0.0,,39.0,174.0,,39.0,174.0,,
2003,2003,Females,35–44,Overweight (including obesity),Back pain and problems,0,2,,0.0,87.0,,1142.0,15213.0,,1142.0,15300.0,,
2003,2003,Females,35–44,Overweight (including obesity),Bowel cancer,3,55,,121.0,2554.0,,3.0,63.0,,124.0,2617.0,,
2003,2003,Females,35–44,Overweight (including obesity),Cataract and other lens disorders,0,0,,0.0,0.0,,0.0,3.0,,0.0,3.0,,
2003,2003,Females,35–44,Overweight (including obesity),Chronic kidney disease,4,9,,166.0,441.0,,88.0,234.0,,254.0,675.0,,
2003,2003,Females,35–44,Overweight (including obesity),Chronic lymphocytic leukaemia (CLL),0,0,,0.0,0.0,,0.0,3.0,,0.0,3.0,,
2003,2003,Females,35–44,Overweight (including obesity),Chronic myeloid leukaemia (CML),0,3,,12.0,144.0,,0.0,4.0,,12.0,148.0,,
2003,2003,Females,35–44,Overweight (including obesity),Coronary heart disease,17,49,,785.0,2282.0,,155.0,448.0,,940.0,2730.0,,
2003,2003,Females,35–44,Overweight (including obesity),Dementia,1,3,,23.0,140.0,,13.0,82.0,,36.0,222.0,,
2003,2003,Females,35–44,Overweight (including obesity),Gallbladder and bile duct disease,0,1,,16.0,48.0,,30.0,81.0,,46.0,129.0,,
2003,2003,Females,35–44,Overweight (including obesity),Gallbladder cancer,0,2,,21.0,92.0,,0.0,1.0,,21.0,94.0,,
2003,2003,Females,35–44,Overweight (including obesity),Gout,0,0,,0.0,0.0,,13.0,46.0,,13.0,46.0,,
2003,2003,Females,35–44,Overweight (including obesity),Hypertensive heart disease,1,2,,55.0,98.0,,0.0,1.0,,56.0,99.0,,
2003,2003,Females,35–44,Overweight (including obesity),Kidney cancer,2,11,,112.0,507.0,,3.0,14.0,,115.0,520.0,,
2003,2003,Females,35–44,Overweight (including obesity),Liver cancer,1,5,,30.0,229.0,,0.0,2.0,,30.0,230.0,,
2003,2003,Females,35–44,Overweight (including obesity),Myeloma,0,1,,4.0,47.0,,0.0,4.0,,4.0,51.0,,
2003,2003,Females,35–44,Overweight (including obesity),Non-Hodgkin lymphoma,1,23,,58.0,1044.0,,1.0,26.0,,59.0,1070.0,,
2003,2003,Females,35–44,Overweight (including obesity),Oesophageal cancer,1,5,,51.0,229.0,,0.0,2.0,,51.0,231.0,,
2003,2003,Females,35–44,Overweight (including obesity),Osteoarthritis,0,0,,0.0,0.0,,807.0,3860.0,,807.0,3860.0,,
2003,2003,Females,35–44,Overweight (including obesity),Other leukaemias,0,3,,13.0,143.0,,0.0,2.0,,13.0,145.0,,
2003,2003,Females,35–44,Overweight (including obesity),Ovarian cancer,1,27,,38.0,1234.0,,1.0,33.0,,39.0,1267.0,,
2003,2003,Females,35–44,Overweight (including obesity),Pancreatic cancer,1,18,,63.0,820.0,,0.0,4.0,,63.0,824.0,,
2003,2003,Females,35–44,Overweight (including obesity),Stroke,22,50,,1034.0,2328.0,,92.0,207.0,,1125.0,2535.0,,
2003,2003,Females,35–44,Overweight (including obesity),Thyroid cancer,0,0,,0.0,0.0,,6.0,64.0,,6.0,64.0,,
2003,2003,Females,35–44,Overweight (including obesity),Type 2 diabetes mellitus,5,8,,227.0,356.0,,760.0,1205.0,,987.0,1561.0,,
2003,2003,Females,35–44,Overweight (including obesity),Uterine cancer,2,6,,102.0,275.0,,8.0,21.0,,110.0,296.0,,
2003,2003,Females,45–54,Overweight (including obesity),Acute lymphoblastic leukaemia (ALL),1,5,,21.0,189.0,,1.0,6.0,,21.0,195.0,,
2003,2003,Females,45–54,Overweight (including obesity),Acute myeloid leukaemia (AML),2,17,,69.0,636.0,,2.0,20.0,,72.0,656.0,,
2003,2003,Females,45–54,Overweight (including obesity),Asthma,4,15,,157.0,577.0,,1793.0,6587.0,,1950.0,7164.0,,
2003,2003,Females,45–54,Overweight (including obesity),Atrial fibrillation and flutter,0,0,,0.0,0.0,,100.0,409.0,,100.0,409.0,,
2003,2003,Females,45–54,Overweight (including obesity),Back pain and problems,0,0,,0.0,0.0,,1322.0,15453.0,,1322.0,15454.0,,
2003,2003,Females,45–54,Overweight (including obesity),Bowel cancer,8,159,,309.0,5891.0,,10.0,185.0,,319.0,6076.0,,
2003,2003,Females,45–54,Overweight (including obesity),Breast cancer,20,444,,686.0,16486.0,,60.0,1346.0,,746.0,17832.0,,
2003,2003,Females,45–54,Overweight (including obesity),Cataract and other lens disorders,0,0,,0.0,0.0,,1.0,14.0,,1.0,14.0,,
2003,2003,Females,45–54,Overweight (including obesity),Chronic kidney disease,8,20,,304.0,741.0,,166.0,405.0,,470.0,1145.0,,
2003,2003,Females,45–54,Overweight (including obesity),Chronic lymphocytic leukaemia (CLL),0,1,,4.0,33.0,,1.0,9.0,,5.0,43.0,,
2003,2003,Females,45–54,Overweight (including obesity),Chronic myeloid leukaemia (CML),0,2,,8.0,76.0,,1.0,5.0,,9.0,81.0,,
2003,2003,Females,45–54,Overweight (including obesity),Coronary heart disease,57,171,,2123.0,6339.0,,516.0,1548.0,,2638.0,7887.0,,
2003,2003,Females,45–54,Overweight (including obesity),Dementia,1,6,,39.0,235.0,,36.0,216.0,,75.0,451.0,,
2003,2003,Females,45–54,Overweight (including obesity),Gallbladder and bile duct disease,2,4,,53.0,130.0,,34.0,85.0,,87.0,215.0,,
2003,2003,Females,45–54,Overweight (including obesity),Gallbladder cancer,2,9,,87.0,340.0,,1.0,5.0,,89.0,345.0,,
2003,2003,Females,45–54,Overweight (including obesity),Gout,0,0,,0.0,0.0,,37.0,119.0,,37.0,119.0,,
2003,2003,Females,45–54,Overweight (including obesity),Hypertensive heart disease,4,7,,141.0,255.0,,1.0,2.0,,142.0,257.0,,
2003,2003,Females,45–54,Overweight (including obesity),Kidney cancer,3,12,,108.0,445.0,,8.0,32.0,,116.0,477.0,,
2003,2003,Females,45–54,Overweight (including obesity),Liver cancer,4,25,,134.0,944.0,,1.0,6.0,,134.0,950.0,,
2003,2003,Females,45–54,Overweight (including obesity),Myeloma,2,20,,56.0,699.0,,2.0,21.0,,57.0,720.0,,
2003,2003,Females,45–54,Overweight (including obesity),Non-Hodgkin lymphoma,2,32,,69.0,1151.0,,3.0,57.0,,73.0,1208.0,,
2003,2003,Females,45–54,Overweight (including obesity),Oesophageal cancer,4,15,,137.0,553.0,,1.0,5.0,,138.0,558.0,,
2003,2003,Females,45–54,Overweight (including obesity),Osteoarthritis,0,0,,0.0,0.0,,1828.0,7962.0,,1828.0,7962.0,,
2003,2003,Females,45–54,Overweight (including obesity),Other leukaemias,0,4,,16.0,145.0,,0.0,3.0,,16.0,147.0,,
2003,2003,Females,45–54,Overweight (including obesity),Ovarian cancer,3,83,,106.0,3093.0,,3.0,96.0,,110.0,3189.0,,
2003,2003,Females,45–54,Overweight (including obesity),Pancreatic cancer,4,48,,141.0,1771.0,,1.0,12.0,,142.0,1784.0,,
2003,2003,Females,45–54,Overweight (including obesity),Stroke,45,110,,1696.0,4092.0,,146.0,355.0,,1842.0,4448.0,,
2003,2003,Females,45–54,Overweight (including obesity),Thyroid cancer,0,2,,9.0,78.0,,8.0,67.0,,16.0,145.0,,
2003,2003,Females,45–54,Overweight (including obesity),Type 2 diabetes mellitus,19,31,,712.0,1163.0,,1309.0,2139.0,,2020.0,3301.0,,
2003,2003,Females,45–54,Overweight (including obesity),Uterine cancer,12,31,,446.0,1123.0,,31.0,78.0,,477.0,1202.0,,
2003,2003,Females,55–64,Overweight (including obesity),Acute lymphoblastic leukaemia (ALL),1,6,,24.0,178.0,,2.0,11.0,,25.0,189.0,,
2003,2003,Females,55–64,Overweight (including obesity),Acute myeloid leukaemia (AML),4,29,,113.0,841.0,,3.0,24.0,,116.0,865.0,,
2003,2003,Females,55–64,Overweight (including obesity),Asthma,8,24,,227.0,704.0,,1526.0,4774.0,,1753.0,5478.0,,
2003,2003,Females,55–64,Overweight (including obesity),Atrial fibrillation and flutter,1,4,,35.0,119.0,,273.0,971.0,,308.0,1091.0,,
2003,2003,Females,55–64,Overweight (including obesity),Back pain and problems,0,1,,0.0,29.0,,1243.0,11858.0,,1243.0,11887.0,,
2003,2003,Females,55–64,Overweight (including obesity),Bowel cancer,20,313,,546.0,8649.0,,23.0,364.0,,569.0,9013.0,,
2003,2003,Females,55–64,Overweight (including obesity),Breast cancer,57,611,,1636.0,17360.0,,163.0,1744.0,,1798.0,19104.0,,
2003,2003,Females,55–64,Overweight (including obesity),Cataract and other lens disorders,0,0,,0.0,0.0,,2.0,22.0,,2.0,22.0,,
2003,2003,Females,55–64,Overweight (including obesity),Chronic kidney disease,14,28,,387.0,773.0,,270.0,538.0,,657.0,1311.0,,
2003,2003,Females,55–64,Overweight (including obesity),Chronic lymphocytic leukaemia (CLL),1,6,,22.0,168.0,,3.0,23.0,,25.0,191.0,,
2003,2003,Females,55–64,Overweight (including obesity),Chronic myeloid leukaemia (CML),1,7,,26.0,197.0,,1.0,7.0,,26.0,204.0,,
2003,2003,Females,55–64,Overweight (including obesity),Coronary heart disease,127,387,,3534.0,10718.0,,1126.0,3409.0,,4660.0,14126.0,,
2003,2003,Females,55–64,Overweight (including obesity),Dementia,6,32,,165.0,861.0,,282.0,1554.0,,447.0,2414.0,,
2003,2003,Females,55–64,Overweight (including obesity),Gallbladder and bile duct disease,4,8,,114.0,243.0,,35.0,77.0,,149.0,320.0,,
2003,2003,Females,55–64,Overweight (including obesity),Gallbladder cancer,8,27,,238.0,762.0,,3.0,11.0,,241.0,773.0,,
2003,2003,Females,55–64,Overweight (including obesity),Gout,0,0,,0.0,0.0,,94.0,263.0,,94.0,263.0,,
2003,2003,Females,55–64,Overweight (including obesity),Hypertensive heart disease,6,12,,174.0,326.0,,2.0,4.0,,176.0,330.0,,
2003,2003,Females,55–64,Overweight (including obesity),Kidney cancer,10,33,,273.0,938.0,,14.0,47.0,,286.0,985.0,,
2003,2003,Females,55–64,Overweight (including obesity),Liver cancer,8,47,,215.0,1300.0,,2.0,10.0,,216.0,1310.0,,
2003,2003,Females,55–64,Overweight (including obesity),Myeloma,4,42,,111.0,1167.0,,6.0,65.0,,118.0,1232.0,,
2003,2003,Females,55–64,Overweight (including obesity),Non-Hodgkin lymphoma,7,91,,184.0,2548.0,,7.0,93.0,,190.0,2641.0,,
2003,2003,Females,55–64,Overweight (including obesity),Oesophageal cancer,11,38,,325.0,1095.0,,4.0,16.0,,329.0,1111.0,,
2003,2003,Females,55–64,Overweight (including obesity),Osteoarthritis,0,1,,0.0,31.0,,2707.0,10097.0,,2707.0,10128.0,,
2003,2003,Females,55–64,Overweight (including obesity),Other leukaemias,0,3,,10.0,80.0,,1.0,7.0,,11.0,87.0,,
2003,2003,Females,55–64,Overweight (including obesity),Ovarian cancer,7,169,,199.0,4727.0,,7.0,164.0,,206.0,4891.0,,
2003,2003,Females,55–64,Overweight (including obesity),Pancreatic cancer,13,134,,358.0,3736.0,,3.0,29.0,,360.0,3765.0,,
