year,cube,sex,measure,category,age_group,proportion_pct
2022,9,Persons,Usual daily consumption of vegetables(e),4 serves,18-44,9.9
2022,9,Persons,Usual daily consumption of vegetables(e),4 serves,45 +,10.9
2022,9,Persons,Usual daily consumption of vegetables(e),4 serves,Total 18 +,10.4
2022,9,Persons,Usual daily consumption of vegetables(e),5 serves,18-24,2.9
2022,9,Persons,Usual daily consumption of vegetables(e),5 serves,25-34,5.2
2022,9,Persons,Usual daily consumption of vegetables(e),5 serves,35-44,5.2
2022,9,Persons,Usual daily consumption of vegetables(e),5 serves,45-54,5.0
2022,9,Persons,Usual daily consumption of vegetables(e),5 serves,55-64,5.4
2022,9,Persons,Usual daily consumption of vegetables(e),5 serves,65 +,7.2
2022,9,Persons,Usual daily consumption of vegetables(e),5 serves,25-44,5.3
2022,9,Persons,Usual daily consumption of vegetables(e),5 serves,45-64,5.2
2022,9,Persons,Usual daily consumption of vegetables(e),5 serves,65-74,5.9
2022,9,Persons,Usual daily consumption of vegetables(e),5 serves,75 +,8.9
2022,9,Persons,Usual daily consumption of vegetables(e),5 serves,18-44,4.7
2022,9,Persons,Usual daily consumption of vegetables(e),5 serves,45 +,6.1
2022,9,Persons,Usual daily consumption of vegetables(e),5 serves,Total 18 +,5.4
2022,9,Persons,Usual daily consumption of vegetables(e),6 or more serves,18-24,2.0
2022,9,Persons,Usual daily consumption of vegetables(e),6 or more serves,25-34,2.7
2022,9,Persons,Usual daily consumption of vegetables(e),6 or more serves,35-44,2.1
2022,9,Persons,Usual daily consumption of vegetables(e),6 or more serves,45-54,2.7
2022,9,Persons,Usual daily consumption of vegetables(e),6 or more serves,55-64,3.4
2022,9,Persons,Usual daily consumption of vegetables(e),6 or more serves,65 +,3.2
2022,9,Persons,Usual daily consumption of vegetables(e),6 or more serves,25-44,2.4
2022,9,Persons,Usual daily consumption of vegetables(e),6 or more serves,45-64,2.9
2022,9,Persons,Usual daily consumption of vegetables(e),6 or more serves,65-74,3.6
2022,9,Persons,Usual daily consumption of vegetables(e),6 or more serves,75 +,2.7
2022,9,Persons,Usual daily consumption of vegetables(e),6 or more serves,18-44,2.3
2022,9,Persons,Usual daily consumption of vegetables(e),6 or more serves,45 +,3.0
2022,9,Persons,Usual daily consumption of vegetables(e),6 or more serves,Total 18 +,2.7
2022,9,Males,Daily consumption of fruit(c),Met recommendation,18-24,37.3
2022,9,Males,Daily consumption of fruit(c),Met recommendation,25-34,36.1
2022,9,Males,Daily consumption of fruit(c),Met recommendation,35-44,40.5
2022,9,Males,Daily consumption of fruit(c),Met recommendation,45-54,40.8
2022,9,Males,Daily consumption of fruit(c),Met recommendation,55-64,40.8
2022,9,Males,Daily consumption of fruit(c),Met recommendation,65 +,51.8
2022,9,Males,Daily consumption of fruit(c),Met recommendation,25-44,38.2
2022,9,Males,Daily consumption of fruit(c),Met recommendation,45-64,40.8
2022,9,Males,Daily consumption of fruit(c),Met recommendation,65-74,49.5
2022,9,Males,Daily consumption of fruit(c),Met recommendation,75 +,54.8
2022,9,Males,Daily consumption of fruit(c),Met recommendation,18-44,37.9
2022,9,Males,Daily consumption of fruit(c),Met recommendation,45 +,45.1
2022,9,Males,Daily consumption of fruit(c),Met recommendation,Total 18 +,41.6
2022,9,Males,Daily consumption of fruit(c),Did not meet recommendation,18-24,63.8
2022,9,Males,Daily consumption of fruit(c),Did not meet recommendation,25-34,64.3
2022,9,Males,Daily consumption of fruit(c),Did not meet recommendation,35-44,59.2
2022,9,Males,Daily consumption of fruit(c),Did not meet recommendation,45-54,59.0
2022,9,Males,Daily consumption of fruit(c),Did not meet recommendation,55-64,59.5
2022,9,Males,Daily consumption of fruit(c),Did not meet recommendation,65 +,48.3
2022,9,Males,Daily consumption of fruit(c),Did not meet recommendation,25-44,61.8
2022,9,Males,Daily consumption of fruit(c),Did not meet recommendation,45-64,59.1
2022,9,Males,Daily consumption of fruit(c),Did not meet recommendation,65-74,50.7
2022,9,Males,Daily consumption of fruit(c),Did not meet recommendation,75 +,44.4
2022,9,Males,Daily consumption of fruit(c),Did not meet recommendation,18-44,62.2
2022,9,Males,Daily consumption of fruit(c),Did not meet recommendation,45 +,54.9
2022,9,Males,Daily consumption of fruit(c),Did not meet recommendation,Total 18 +,58.4
2022,9,Males,Daily consumption of fruit(c),Total males aged 18 years and over,18-24,100.0
2022,9,Males,Daily consumption of fruit(c),Total males aged 18 years and over,25-34,100.0
2022,9,Males,Daily consumption of fruit(c),Total males aged 18 years and over,35-44,100.0
2022,9,Males,Daily consumption of fruit(c),Total males aged 18 years and over,45-54,100.0
2022,9,Males,Daily consumption of fruit(c),Total males aged 18 years and over,55-64,100.0
2022,9,Males,Daily consumption of fruit(c),Total males aged 18 years and over,65 +,100.0
2022,9,Males,Daily consumption of fruit(c),Total males aged 18 years and over,25-44,100.0
2022,9,Males,Daily consumption of fruit(c),Total males aged 18 years and over,45-64,100.0
2022,9,Males,Daily consumption of fruit(c),Total males aged 18 years and over,65-74,100.0
2022,9,Males,Daily consumption of fruit(c),Total males aged 18 years and over,75 +,100.0
2022,9,Males,Daily consumption of fruit(c),Total males aged 18 years and over,18-44,100.0
2022,9,Males,Daily consumption of fruit(c),Total males aged 18 years and over,45 +,100.0
2022,9,Males,Daily consumption of fruit(c),Total males aged 18 years and over,Total 18 +,100.0
2022,9,Males,Daily consumption of vegetables(c),Met recommendation,18-24,3.1
2022,9,Males,Daily consumption of vegetables(c),Met recommendation,25-34,2.7
2022,9,Males,Daily consumption of vegetables(c),Met recommendation,35-44,1.2
2022,9,Males,Daily consumption of vegetables(c),Met recommendation,45-54,2.2
2022,9,Males,Daily consumption of vegetables(c),Met recommendation,55-64,1.9
2022,9,Males,Daily consumption of vegetables(c),Met recommendation,65 +,7.0
2022,9,Males,Daily consumption of vegetables(c),Met recommendation,25-44,1.9
2022,9,Males,Daily consumption of vegetables(c),Met recommendation,45-64,2.0
2022,9,Males,Daily consumption of vegetables(c),Met recommendation,65-74,5.1
2022,9,Males,Daily consumption of vegetables(c),Met recommendation,75 +,9.0
2022,9,Males,Daily consumption of vegetables(c),Met recommendation,18-44,2.1
2022,9,Males,Daily consumption of vegetables(c),Met recommendation,45 +,4.0
2022,9,Males,Daily consumption of vegetables(c),Met recommendation,Total 18 +,3.0
2022,9,Males,Daily consumption of vegetables(c),Did not meet recommendation,18-24,97.8
2022,9,Males,Daily consumption of vegetables(c),Did not meet recommendation,25-34,97.2
2022,9,Males,Daily consumption of vegetables(c),Did not meet recommendation,35-44,99.0
2022,9,Males,Daily consumption of vegetables(c),Did not meet recommendation,45-54,97.2
2022,9,Males,Daily consumption of vegetables(c),Did not meet recommendation,55-64,98.7
2022,9,Males,Daily consumption of vegetables(c),Did not meet recommendation,65 +,93.4
2022,9,Males,Daily consumption of vegetables(c),Did not meet recommendation,25-44,98.0
2022,9,Males,Daily consumption of vegetables(c),Did not meet recommendation,45-64,97.9
2022,9,Males,Daily consumption of vegetables(c),Did not meet recommendation,65-74,95.2
2022,9,Males,Daily consumption of vegetables(c),Did not meet recommendation,75 +,90.5
2022,9,Males,Daily consumption of vegetables(c),Did not meet recommendation,18-44,98.1
2022,9,Males,Daily consumption of vegetables(c),Did not meet recommendation,45 +,96.1
2022,9,Males,Daily consumption of vegetables(c),Did not meet recommendation,Total 18 +,96.9
2022,9,Males,Daily consumption of vegetables(c),Total males aged 18 years and over,18-24,100.0
2022,9,Males,Daily consumption of vegetables(c),Total males aged 18 years and over,25-34,100.0
2022,9,Males,Daily consumption of vegetables(c),Total males aged 18 years and over,35-44,100.0
2022,9,Males,Daily consumption of vegetables(c),Total males aged 18 years and over,45-54,100.0
2022,9,Males,Daily consumption of vegetables(c),Total males aged 18 years and over,55-64,100.0
2022,9,Males,Daily consumption of vegetables(c),Total males aged 18 years and over,65 +,100.0
2022,9,Males,Daily consumption of vegetables(c),Total males aged 18 years and over,25-44,100.0
2022,9,Males,Daily consumption of vegetables(c),Total males aged 18 years and over,45-64,100.0
2022,9,Males,Daily consumption of vegetables(c),Total males aged 18 years and over,65-74,100.0
2022,9,Males,Daily consumption of vegetables(c),Total males aged 18 years and over,75 +,100.0
2022,9,Males,Daily consumption of vegetables(c),Total males aged 18 years and over,18-44,100.0
2022,9,Males,Daily consumption of vegetables(c),Total males aged 18 years and over,45 +,100.0
2022,9,Males,Daily consumption of vegetables(c),Total males aged 18 years and over,Total 18 +,100.0
2022,9,Males,Daily consumption of fruit and vegetables(c),Met recommendation,18-24,2.6
2022,9,Males,Daily consumption of fruit and vegetables(c),Met recommendation,25-34,1.6
2022,9,Males,Daily consumption of fruit and vegetables(c),Met recommendation,35-44,0.7
2022,9,Males,Daily consumption of fruit and vegetables(c),Met recommendation,45-54,1.5
2022,9,Males,Daily consumption of fruit and vegetables(c),Met recommendation,55-64,0.9
2022,9,Males,Daily consumption of fruit and vegetables(c),Met recommendation,65 +,5.0
2022,9,Males,Daily consumption of fruit and vegetables(c),Met recommendation,25-44,1.2
2022,9,Males,Daily consumption of fruit and vegetables(c),Met recommendation,45-64,1.2
2022,9,Males,Daily consumption of fruit and vegetables(c),Met recommendation,65-74,3.9
2022,9,Males,Daily consumption of fruit and vegetables(c),Met recommendation,75 +,5.8
2022,9,Males,Daily consumption of fruit and vegetables(c),Met recommendation,18-44,1.5
2022,9,Males,Daily consumption of fruit and vegetables(c),Met recommendation,45 +,2.7
2022,9,Males,Daily consumption of fruit and vegetables(c),Met recommendation,Total 18 +,2.1
2022,9,Males,Daily consumption of fruit and vegetables(c),Did not meet recommendation,18-24,98.1
2022,9,Males,Daily consumption of fruit and vegetables(c),Did not meet recommendation,25-34,98.3
2022,9,Males,Daily consumption of fruit and vegetables(c),Did not meet recommendation,35-44,99.3
2022,9,Males,Daily consumption of fruit and vegetables(c),Did not meet recommendation,45-54,98.3
2022,9,Males,Daily consumption of fruit and vegetables(c),Did not meet recommendation,55-64,99.6
2022,9,Males,Daily consumption of fruit and vegetables(c),Did not meet recommendation,65 +,95.0
2022,9,Males,Daily consumption of fruit and vegetables(c),Did not meet recommendation,25-44,98.9
2022,9,Males,Daily consumption of fruit and vegetables(c),Did not meet recommendation,45-64,98.8
2022,9,Males,Daily consumption of fruit and vegetables(c),Did not meet recommendation,65-74,96.0
2022,9,Males,Daily consumption of fruit and vegetables(c),Did not meet recommendation,75 +,93.8
2022,9,Males,Daily consumption of fruit and vegetables(c),Did not meet recommendation,18-44,98.5
2022,9,Males,Daily consumption of fruit and vegetables(c),Did not meet recommendation,45 +,97.3
2022,9,Males,Daily consumption of fruit and vegetables(c),Did not meet recommendation,Total 18 +,97.9
2022,9,Males,Daily consumption of fruit and vegetables(c),Total males aged 18 years and over,18-24,100.0
2022,9,Males,Daily consumption of fruit and vegetables(c),Total males aged 18 years and over,25-34,100.0
2022,9,Males,Daily consumption of fruit and vegetables(c),Total males aged 18 years and over,35-44,100.0
2022,9,Males,Daily consumption of fruit and vegetables(c),Total males aged 18 years and over,45-54,100.0
2022,9,Males,Daily consumption of fruit and vegetables(c),Total males aged 18 years and over,55-64,100.0
2022,9,Males,Daily consumption of fruit and vegetables(c),Total males aged 18 years and over,65 +,100.0
2022,9,Males,Daily consumption of fruit and vegetables(c),Total males aged 18 years and over,25-44,100.0
2022,9,Males,Daily consumption of fruit and vegetables(c),Total males aged 18 years and over,45-64,100.0
2022,9,Males,Daily consumption of fruit and vegetables(c),Total males aged 18 years and over,65-74,100.0
2022,9,Males,Daily consumption of fruit and vegetables(c),Total males aged 18 years and over,75 +,100.0
2022,9,Males,Daily consumption of fruit and vegetables(c),Total males aged 18 years and over,18-44,100.0
2022,9,Males,Daily consumption of fruit and vegetables(c),Total males aged 18 years and over,45 +,100.0
2022,9,Males,Daily consumption of fruit and vegetables(c),Total males aged 18 years and over,Total 18 +,100.0
2022,9,Males,Usual daily consumption of fruit,Does not eat fruit,18-24,17.0
2022,9,Males,Usual daily consumption of fruit,Does not eat fruit,25-34,15.5
2022,9,Males,Usual daily consumption of fruit,Does not eat fruit,35-44,12.7
2022,9,Males,Usual daily consumption of fruit,Does not eat fruit,45-54,14.9
2022,9,Males,Usual daily consumption of fruit,Does not eat fruit,55-64,17.4
2022,9,Males,Usual daily consumption of fruit,Does not eat fruit,65 +,11.2
2022,9,Males,Usual daily consumption of fruit,Does not eat fruit,25-44,14.2
2022,9,Males,Usual daily consumption of fruit,Does not eat fruit,45-64,16.4
2022,9,Males,Usual daily consumption of fruit,Does not eat fruit,65-74,13.0
2022,9,Males,Usual daily consumption of fruit,Does not eat fruit,75 +,8.7
2022,9,Males,Usual daily consumption of fruit,Does not eat fruit,18-44,14.9
2022,9,Males,Usual daily consumption of fruit,Does not eat fruit,45 +,14.2
2022,9,Males,Usual daily consumption of fruit,Does not eat fruit,Total 18 +,14.6
2022,9,Males,Usual daily consumption of fruit,Less than 1 serve,18-24,2.5
2022,9,Males,Usual daily consumption of fruit,Less than 1 serve,25-34,4.1
2022,9,Males,Usual daily consumption of fruit,Less than 1 serve,35-44,3.9
2022,9,Males,Usual daily consumption of fruit,Less than 1 serve,45-54,3.9
2022,9,Males,Usual daily consumption of fruit,Less than 1 serve,55-64,2.6
2022,9,Males,Usual daily consumption of fruit,Less than 1 serve,65 +,3.3
2022,9,Males,Usual daily consumption of fruit,Less than 1 serve,25-44,4.2
2022,9,Males,Usual daily consumption of fruit,Less than 1 serve,45-64,3.2
2022,9,Males,Usual daily consumption of fruit,Less than 1 serve,65-74,4.9
2022,9,Males,Usual daily consumption of fruit,Less than 1 serve,75 +,1.9
2022,9,Males,Usual daily consumption of fruit,Less than 1 serve,18-44,3.8
2022,9,Males,Usual daily consumption of fruit,Less than 1 serve,45 +,3.4
2022,9,Males,Usual daily consumption of fruit,Less than 1 serve,Total 18 +,3.5
2022,9,Males,Usual daily consumption of fruit,1 serve,18-24,43.9
2022,9,Males,Usual daily consumption of fruit,1 serve,25-34,44.1
2022,9,Males,Usual daily consumption of fruit,1 serve,35-44,42.5
2022,9,Males,Usual daily consumption of fruit,1 serve,45-54,40.4
2022,9,Males,Usual daily consumption of fruit,1 serve,55-64,39.4
2022,9,Males,Usual daily consumption of fruit,1 serve,65 +,33.8
2022,9,Males,Usual daily consumption of fruit,1 serve,25-44,43.3
2022,9,Males,Usual daily consumption of fruit,1 serve,45-64,39.8
2022,9,Males,Usual daily consumption of fruit,1 serve,65-74,33.6
2022,9,Males,Usual daily consumption of fruit,1 serve,75 +,34.0
2022,9,Males,Usual daily consumption of fruit,1 serve,18-44,43.6
2022,9,Males,Usual daily consumption of fruit,1 serve,45 +,37.4
2022,9,Males,Usual daily consumption of fruit,1 serve,Total 18 +,40.4
2022,9,Males,Usual daily consumption of fruit,2 serves,18-24,27.2
2022,9,Males,Usual daily consumption of fruit,2 serves,25-34,24.3
2022,9,Males,Usual daily consumption of fruit,2 serves,35-44,27.4
2022,9,Males,Usual daily consumption of fruit,2 serves,45-54,24.0
2022,9,Males,Usual daily consumption of fruit,2 serves,55-64,25.7
2022,9,Males,Usual daily consumption of fruit,2 serves,65 +,30.3
2022,9,Males,Usual daily consumption of fruit,2 serves,25-44,25.9
2022,9,Males,Usual daily consumption of fruit,2 serves,45-64,24.9
