data_year,sex,age_group,risk_factor,disease,attributable_deaths,deaths,pct_deaths_total,attributable_yll,yll,pct_yll_total,attributable_yld,yld,pct_yld_total,attributable_daly,daly,pct_daly_total,disease_group
2003,Persons,Under 15,Child abuse & neglect,Depressive disorders,0.0,0.0,,0.0,0.0,,1114.0,8635.0,,1114.0,8635.0,,
2003,Persons,Under 15,Child abuse & neglect,Suicide and self-inflicted injuries,3.0,15.0,,239.0,1082.0,,5.0,23.0,,245.0,1105.0,,
2003,Persons,15–24,Cocaine use,Drug use disorders (excluding alcohol),2.0,15.0,,146.0,987.0,,1269.0,9648.0,,1415.0,10635.0,,
2003,Persons,15–24,Cocaine use,Poisoning,1.0,90.0,,77.0,5924.0,,1.0,94.0,,78.0,6018.0,,
2003,Persons,15–24,Cocaine use,Road traffic injuries - motor vehicle occupants,9.0,362.0,,608.0,24147.0,,0.0,1338.0,,608.0,25486.0,,
2003,Persons,15–24,Cocaine use,Road traffic injuries - motorcyclists,1.0,39.0,,71.0,2548.0,,0.0,385.0,,71.0,2934.0,,
2003,Persons,15–24,Cocaine use,Suicide and self-inflicted injuries,32.0,309.0,,2132.0,20387.0,,18.0,220.0,,2149.0,20606.0,,
2003,Persons,25–34,Cocaine use,Drug use disorders (excluding alcohol),5.0,39.0,,266.0,2216.0,,1202.0,10030.0,,1468.0,12246.0,,
2003,Persons,25–34,Cocaine use,Poisoning,3.0,210.0,,156.0,11963.0,,2.0,116.0,,157.0,12079.0,,
2003,Persons,25–34,Cocaine use,Road traffic injuries - motor vehicle occupants,5.0,185.0,,279.0,10511.0,,0.0,875.0,,279.0,11386.0,,
2003,Persons,25–34,Cocaine use,Road traffic injuries - motorcyclists,2.0,61.0,,101.0,3460.0,,0.0,433.0,,101.0,3894.0,,
2003,Persons,25–34,Cocaine use,Suicide and self-inflicted injuries,47.0,524.0,,2667.0,29612.0,,24.0,312.0,,2691.0,29924.0,,
2003,Persons,35–44,Cocaine use,Drug use disorders (excluding alcohol),5.0,33.0,,257.0,1551.0,,879.0,5313.0,,1136.0,6864.0,,
2003,Persons,35–44,Cocaine use,Poisoning,3.0,229.0,,141.0,10796.0,,1.0,99.0,,142.0,10895.0,,
2003,Persons,35–44,Cocaine use,Road traffic injuries - motor vehicle occupants,3.0,155.0,,146.0,7342.0,,0.0,714.0,,146.0,8056.0,,
2003,Persons,35–44,Cocaine use,Road traffic injuries - motorcyclists,1.0,44.0,,47.0,2077.0,,0.0,350.0,,47.0,2428.0,,
2003,Persons,35–44,Cocaine use,Suicide and self-inflicted injuries,34.0,510.0,,1591.0,24055.0,,16.0,275.0,,1607.0,24330.0,,
2003,Persons,45–54,Cocaine use,Drug use disorders (excluding alcohol),2.0,7.0,,72.0,283.0,,491.0,2330.0,,563.0,2612.0,,
2003,Persons,45–54,Cocaine use,Poisoning,2.0,131.0,,65.0,4998.0,,1.0,72.0,,66.0,5070.0,,
2003,Persons,45–54,Cocaine use,Road traffic injuries - motor vehicle occupants,2.0,128.0,,94.0,4814.0,,0.0,500.0,,94.0,5314.0,,
2003,Persons,45–54,Cocaine use,Road traffic injuries - motorcyclists,0.0,20.0,,17.0,779.0,,0.0,146.0,,17.0,925.0,,
2003,Persons,45–54,Cocaine use,Suicide and self-inflicted injuries,17.0,396.0,,648.0,15110.0,,5.0,148.0,,653.0,15259.0,,
2003,Persons,55–64,Cocaine use,Drug use disorders (excluding alcohol),1.0,4.0,,23.0,128.0,,194.0,1084.0,,217.0,1212.0,,
2003,Persons,55–64,Cocaine use,Poisoning,1.0,58.0,,22.0,1667.0,,0.0,37.0,,22.0,1704.0,,
2003,Persons,55–64,Cocaine use,Road traffic injuries - motor vehicle occupants,0.0,94.0,,5.0,2666.0,,0.0,369.0,,5.0,3036.0,,
2003,Persons,55–64,Cocaine use,Road traffic injuries - motorcyclists,0.0,13.0,,1.0,379.0,,0.0,105.0,,1.0,483.0,,
2003,Persons,55–64,Cocaine use,Suicide and self-inflicted injuries,5.0,236.0,,151.0,6775.0,,1.0,79.0,,153.0,6854.0,,
2003,Persons,65–84,Cocaine use,Drug use disorders (excluding alcohol),1.0,3.0,,9.0,36.0,,107.0,487.0,,117.0,523.0,,
2003,Persons,65–84,Cocaine use,Poisoning,1.0,57.0,,12.0,915.0,,0.0,36.0,,12.0,951.0,,
2003,Persons,65–84,Cocaine use,Road traffic injuries - motor vehicle occupants,0.0,165.0,,5.0,2530.0,,0.0,468.0,,5.0,2998.0,,
2003,Persons,65–84,Cocaine use,Road traffic injuries - motorcyclists,0.0,4.0,,0.0,84.0,,0.0,27.0,,0.0,111.0,,
2003,Persons,65–84,Cocaine use,Suicide and self-inflicted injuries,3.0,270.0,,53.0,4495.0,,0.0,30.0,,53.0,4525.0,,
2003,Persons,85+,Cocaine use,Drug use disorders (excluding alcohol),0.0,0.0,,0.0,0.0,,9.0,26.0,,9.0,27.0,,
2003,Persons,85+,Cocaine use,Poisoning,0.0,15.0,,1.0,76.0,,0.0,7.0,,1.0,84.0,,
2003,Persons,85+,Cocaine use,Road traffic injuries - motor vehicle occupants,0.0,27.0,,0.0,167.0,,0.0,57.0,,0.0,225.0,,
2003,Persons,85+,Cocaine use,Road traffic injuries - motorcyclists,0.0,0.0,,0.0,0.0,,0.0,2.0,,0.0,2.0,,
2003,Persons,85+,Cocaine use,Suicide and self-inflicted injuries,0.0,35.0,,2.0,206.0,,0.0,3.0,,2.0,210.0,,
2003,Persons,25–34,Diet high in processed meat,Bowel cancer,1.0,22.0,,30.0,1229.0,,1.0,32.0,,31.0,1261.0,,
2003,Persons,25–34,Diet high in processed meat,Coronary heart disease,4.0,80.0,,235.0,4458.0,,13.0,245.0,,248.0,4703.0,,
2003,Persons,25–34,Diet high in processed meat,Type 2 diabetes mellitus,1.0,9.0,,32.0,499.0,,73.0,1128.0,,105.0,1627.0,,
2003,Persons,35–44,Diet high in processed meat,Bowel cancer,2.0,101.0,,113.0,4641.0,,3.0,115.0,,116.0,4757.0,,
2003,Persons,35–44,Diet high in processed meat,Coronary heart disease,13.0,296.0,,624.0,13644.0,,70.0,1561.0,,695.0,15205.0,,
2003,Persons,35–44,Diet high in processed meat,Type 2 diabetes mellitus,2.0,30.0,,86.0,1380.0,,201.0,3204.0,,287.0,4585.0,,
2003,Persons,45–54,Diet high in processed meat,Bowel cancer,8.0,358.0,,303.0,13238.0,,9.0,394.0,,312.0,13632.0,,
2003,Persons,45–54,Diet high in processed meat,Coronary heart disease,35.0,935.0,,1281.0,34524.0,,213.0,5807.0,,1493.0,40331.0,,
2003,Persons,45–54,Diet high in processed meat,Type 2 diabetes mellitus,5.0,86.0,,182.0,3130.0,,359.0,6080.0,,541.0,9210.0,,
2003,Persons,55–64,Diet high in processed meat,Bowel cancer,18.0,841.0,,508.0,23304.0,,20.0,909.0,,528.0,24213.0,,
2003,Persons,55–64,Diet high in processed meat,Coronary heart disease,51.0,1905.0,,1414.0,53055.0,,320.0,12037.0,,1734.0,65093.0,,
2003,Persons,55–64,Diet high in processed meat,Type 2 diabetes mellitus,13.0,239.0,,371.0,6600.0,,487.0,8658.0,,858.0,15258.0,,
2003,Persons,65–84,Diet high in processed meat,Bowel cancer,57.0,3046.0,,868.0,45296.0,,58.0,3037.0,,925.0,48333.0,,
2003,Persons,65–84,Diet high in processed meat,Coronary heart disease,221.0,13622.0,,3081.0,182884.0,,703.0,41328.0,,3784.0,224212.0,,
2003,Persons,65–84,Diet high in processed meat,Type 2 diabetes mellitus,78.0,1605.0,,1129.0,22815.0,,836.0,16705.0,,1965.0,39520.0,,
2003,Persons,85+,Diet high in processed meat,Bowel cancer,17.0,914.0,,95.0,5221.0,,15.0,824.0,,110.0,6045.0,,
2003,Persons,85+,Diet high in processed meat,Coronary heart disease,170.0,11337.0,,901.0,60149.0,,220.0,14699.0,,1121.0,74848.0,,
2003,Persons,85+,Diet high in processed meat,Type 2 diabetes mellitus,41.0,867.0,,230.0,4838.0,,79.0,1655.0,,309.0,6493.0,,
2003,Persons,25–34,Diet high in red meat,Bowel cancer,1.0,22.0,,71.0,1229.0,,2.0,32.0,,72.0,1261.0,,
2003,Persons,25–34,Diet high in red meat,Breast cancer,1.0,31.0,,54.0,1685.0,,2.0,74.0,,57.0,1759.0,,
2003,Persons,25–34,Diet high in red meat,Coronary heart disease,9.0,80.0,,471.0,4458.0,,26.0,245.0,,497.0,4703.0,,
2003,Persons,25–34,Diet high in red meat,Stroke,7.0,32.0,,398.0,1833.0,,44.0,200.0,,442.0,2033.0,,
2003,Persons,25–34,Diet high in red meat,Type 2 diabetes mellitus,1.0,9.0,,43.0,499.0,,93.0,1128.0,,136.0,1627.0,,
2003,Persons,35–44,Diet high in red meat,Bowel cancer,6.0,101.0,,273.0,4641.0,,7.0,115.0,,280.0,4757.0,,
2003,Persons,35–44,Diet high in red meat,Breast cancer,6.0,185.0,,281.0,8575.0,,18.0,542.0,,299.0,9117.0,,
2003,Persons,35–44,Diet high in red meat,Coronary heart disease,29.0,296.0,,1325.0,13644.0,,149.0,1561.0,,1474.0,15205.0,,
2003,Persons,35–44,Diet high in red meat,Stroke,19.0,95.0,,898.0,4391.0,,86.0,417.0,,983.0,4808.0,,
2003,Persons,35–44,Diet high in red meat,Type 2 diabetes mellitus,3.0,30.0,,120.0,1380.0,,279.0,3204.0,,400.0,4585.0,,
2003,Persons,45–54,Diet high in red meat,Bowel cancer,21.0,358.0,,773.0,13238.0,,23.0,394.0,,796.0,13632.0,,
2003,Persons,45–54,Diet high in red meat,Breast cancer,14.0,444.0,,536.0,16486.0,,44.0,1352.0,,580.0,17838.0,,
2003,Persons,45–54,Diet high in red meat,Coronary heart disease,75.0,935.0,,2777.0,34524.0,,463.0,5807.0,,3241.0,40331.0,,
2003,Persons,45–54,Diet high in red meat,Stroke,36.0,238.0,,1349.0,8845.0,,121.0,808.0,,1470.0,9653.0,,
2003,Persons,45–54,Diet high in red meat,Type 2 diabetes mellitus,7.0,86.0,,270.0,3130.0,,526.0,6080.0,,796.0,9210.0,,
2003,Persons,55–64,Diet high in red meat,Bowel cancer,49.0,841.0,,1354.0,23304.0,,53.0,909.0,,1407.0,24213.0,,
2003,Persons,55–64,Diet high in red meat,Breast cancer,20.0,613.0,,563.0,17412.0,,57.0,1755.0,,620.0,19167.0,,
2003,Persons,55–64,Diet high in red meat,Coronary heart disease,120.0,1905.0,,3364.0,53055.0,,761.0,12037.0,,4125.0,65093.0,,
2003,Persons,55–64,Diet high in red meat,Stroke,48.0,454.0,,1344.0,12612.0,,155.0,1444.0,,1499.0,14056.0,,
2003,Persons,55–64,Diet high in red meat,Type 2 diabetes mellitus,21.0,239.0,,568.0,6600.0,,745.0,8658.0,,1312.0,15258.0,,
2003,Persons,65–84,Diet high in red meat,Bowel cancer,149.0,3046.0,,2260.0,45296.0,,150.0,3037.0,,2410.0,48333.0,,
2003,Persons,65–84,Diet high in red meat,Breast cancer,32.0,1156.0,,502.0,17526.0,,74.0,2598.0,,576.0,20124.0,,
2003,Persons,65–84,Diet high in red meat,Coronary heart disease,523.0,13622.0,,7233.0,182884.0,,1646.0,41328.0,,8879.0,224212.0,,
2003,Persons,65–84,Diet high in red meat,Stroke,297.0,5846.0,,3985.0,74530.0,,449.0,8325.0,,4434.0,82855.0,,
2003,Persons,65–84,Diet high in red meat,Type 2 diabetes mellitus,119.0,1605.0,,1711.0,22815.0,,1268.0,16705.0,,2979.0,39520.0,,
2003,Persons,85+,Diet high in red meat,Bowel cancer,43.0,914.0,,244.0,5221.0,,39.0,824.0,,283.0,6045.0,,
2003,Persons,85+,Diet high in red meat,Breast cancer,11.0,394.0,,59.0,2195.0,,16.0,601.0,,75.0,2796.0,,
2003,Persons,85+,Diet high in red meat,Coronary heart disease,412.0,11337.0,,2185.0,60149.0,,534.0,14699.0,,2719.0,74848.0,,
2003,Persons,85+,Diet high in red meat,Stroke,281.0,6108.0,,1488.0,32383.0,,128.0,2776.0,,1615.0,35160.0,,
2003,Persons,85+,Diet high in red meat,Type 2 diabetes mellitus,62.0,867.0,,348.0,4838.0,,119.0,1655.0,,467.0,6493.0,,
2003,Persons,25–34,Diet high in sodium,Aortic aneurysm,0.0,7.0,,16.0,379.0,,0.0,0.0,,16.0,380.0,,
2003,Persons,25–34,Diet high in sodium,Atrial fibrillation and flutter,0.0,0.0,,0.0,0.0,,16.0,276.0,,16.0,276.0,,
2003,Persons,25–34,Diet high in sodium,Cardiomyopathy,2.0,27.0,,93.0,1549.0,,2.0,35.0,,95.0,1584.0,,
2003,Persons,25–34,Diet high in sodium,Chronic kidney disease,0.0,6.0,,9.0,347.0,,8.0,283.0,,17.0,631.0,,
2003,Persons,25–34,Diet high in sodium,Coronary heart disease,5.0,80.0,,290.0,4458.0,,15.0,245.0,,305.0,4703.0,,
2003,Persons,25–34,Diet high in sodium,Hypertensive heart disease,0.0,0.0,,0.0,2.0,,0.0,1.0,,0.0,3.0,,
2003,Persons,25–34,Diet high in sodium,Inflammatory heart disease,0.0,2.0,,1.0,85.0,,0.0,18.0,,1.0,103.0,,
2003,Persons,25–34,Diet high in sodium,Non-rheumatic valvular disease,0.0,8.0,,11.0,441.0,,5.0,221.0,,16.0,661.0,,
2003,Persons,25–34,Diet high in sodium,Peripheral vascular disease,0.0,2.0,,7.0,112.0,,1.0,24.0,,8.0,136.0,,
2003,Persons,25–34,Diet high in sodium,Rheumatic heart disease (including acute rheumatic fever),0.0,2.0,,7.0,146.0,,2.0,60.0,,9.0,206.0,,
2003,Persons,25–34,Diet high in sodium,Stroke,2.0,32.0,,106.0,1833.0,,11.0,200.0,,118.0,2033.0,,
2003,Persons,35–44,Diet high in sodium,Aortic aneurysm,1.0,10.0,,38.0,466.0,,0.0,0.0,,38.0,466.0,,
2003,Persons,35–44,Diet high in sodium,Atrial fibrillation and flutter,0.0,0.0,,0.0,0.0,,58.0,669.0,,58.0,669.0,,
2003,Persons,35–44,Diet high in sodium,Cardiomyopathy,4.0,44.0,,172.0,2055.0,,6.0,83.0,,178.0,2137.0,,
2003,Persons,35–44,Diet high in sodium,Chronic kidney disease,1.0,24.0,,68.0,1106.0,,32.0,535.0,,100.0,1641.0,,
2003,Persons,35–44,Diet high in sodium,Coronary heart disease,30.0,296.0,,1403.0,13644.0,,154.0,1561.0,,1557.0,15205.0,,
2003,Persons,35–44,Diet high in sodium,Hypertensive heart disease,1.0,7.0,,38.0,324.0,,0.0,2.0,,38.0,326.0,,
2003,Persons,35–44,Diet high in sodium,Inflammatory heart disease,0.0,13.0,,9.0,580.0,,0.0,31.0,,9.0,611.0,,
2003,Persons,35–44,Diet high in sodium,Non-rheumatic valvular disease,1.0,18.0,,39.0,833.0,,14.0,322.0,,54.0,1155.0,,
2003,Persons,35–44,Diet high in sodium,Peripheral vascular disease,0.0,3.0,,6.0,147.0,,2.0,50.0,,8.0,197.0,,
2003,Persons,35–44,Diet high in sodium,Rheumatic heart disease (including acute rheumatic fever),1.0,12.0,,32.0,579.0,,3.0,72.0,,35.0,650.0,,
2003,Persons,35–44,Diet high in sodium,Stroke,9.0,95.0,,409.0,4391.0,,39.0,417.0,,449.0,4808.0,,
2003,Persons,45–54,Diet high in sodium,Aortic aneurysm,2.0,28.0,,85.0,1035.0,,0.0,0.0,,85.0,1036.0,,
2003,Persons,45–54,Diet high in sodium,Atrial fibrillation and flutter,0.0,1.0,,3.0,35.0,,129.0,1486.0,,133.0,1521.0,,
2003,Persons,45–54,Diet high in sodium,Cardiomyopathy,6.0,68.0,,213.0,2564.0,,13.0,161.0,,225.0,2725.0,,
2003,Persons,45–54,Diet high in sodium,Chronic kidney disease,4.0,55.0,,147.0,2017.0,,61.0,871.0,,209.0,2887.0,,
2003,Persons,45–54,Diet high in sodium,Coronary heart disease,93.0,935.0,,3439.0,34524.0,,566.0,5807.0,,4005.0,40331.0,,
2003,Persons,45–54,Diet high in sodium,Hypertensive heart disease,2.0,23.0,,95.0,896.0,,0.0,4.0,,95.0,900.0,,
2003,Persons,45–54,Diet high in sodium,Inflammatory heart disease,0.0,11.0,,6.0,398.0,,1.0,60.0,,7.0,458.0,,
2003,Persons,45–54,Diet high in sodium,Non-rheumatic valvular disease,1.0,24.0,,53.0,883.0,,30.0,559.0,,84.0,1441.0,,
2003,Persons,45–54,Diet high in sodium,Peripheral vascular disease,1.0,16.0,,28.0,614.0,,6.0,130.0,,34.0,743.0,,
2003,Persons,45–54,Diet high in sodium,Rheumatic heart disease (including acute rheumatic fever),1.0,17.0,,35.0,625.0,,6.0,118.0,,42.0,744.0,,
2003,Persons,45–54,Diet high in sodium,Stroke,23.0,238.0,,838.0,8845.0,,77.0,808.0,,916.0,9653.0,,
2003,Persons,55–64,Diet high in sodium,Aortic aneurysm,7.0,84.0,,190.0,2305.0,,0.0,3.0,,190.0,2308.0,,
2003,Persons,55–64,Diet high in sodium,Atrial fibrillation and flutter,1.0,16.0,,38.0,439.0,,270.0,3150.0,,308.0,3589.0,,
2003,Persons,55–64,Diet high in sodium,Cardiomyopathy,11.0,128.0,,297.0,3576.0,,23.0,282.0,,320.0,3858.0,,
2003,Persons,55–64,Diet high in sodium,Chronic kidney disease,8.0,92.0,,213.0,2560.0,,92.0,1165.0,,304.0,3725.0,,
2003,Persons,55–64,Diet high in sodium,Coronary heart disease,181.0,1905.0,,5056.0,53055.0,,1120.0,12037.0,,6176.0,65093.0,,
2003,Persons,55–64,Diet high in sodium,Hypertensive heart disease,3.0,31.0,,74.0,838.0,,1.0,8.0,,75.0,846.0,,
2003,Persons,55–64,Diet high in sodium,Inflammatory heart disease,0.0,13.0,,6.0,366.0,,2.0,101.0,,7.0,467.0,,
2003,Persons,55–64,Diet high in sodium,Non-rheumatic valvular disease,3.0,43.0,,73.0,1176.0,,56.0,960.0,,129.0,2136.0,,
2003,Persons,55–64,Diet high in sodium,Peripheral vascular disease,1.0,18.0,,29.0,491.0,,17.0,274.0,,45.0,764.0,,
2003,Persons,55–64,Diet high in sodium,Rheumatic heart disease (including acute rheumatic fever),1.0,15.0,,25.0,414.0,,9.0,151.0,,34.0,565.0,,
2003,Persons,55–64,Diet high in sodium,Stroke,41.0,454.0,,1154.0,12612.0,,133.0,1444.0,,1286.0,14056.0,,
2003,Persons,65–84,Diet high in sodium,Aortic aneurysm,49.0,855.0,,716.0,11668.0,,1.0,16.0,,717.0,11684.0,,
2003,Persons,65–84,Diet high in sodium,Atrial fibrillation and flutter,23.0,410.0,,293.0,5050.0,,833.0,13123.0,,1125.0,18173.0,,
2003,Persons,65–84,Diet high in sodium,Cardiomyopathy,26.0,431.0,,408.0,6348.0,,72.0,1220.0,,480.0,7569.0,,
2003,Persons,65–84,Diet high in sodium,Chronic kidney disease,69.0,1035.0,,918.0,13460.0,,316.0,4555.0,,1234.0,18016.0,,
2003,Persons,65–84,Diet high in sodium,Coronary heart disease,949.0,13622.0,,13352.0,182884.0,,3017.0,41328.0,,16369.0,224212.0,,
2003,Persons,65–84,Diet high in sodium,Hypertensive heart disease,16.0,246.0,,228.0,3251.0,,4.0,60.0,,232.0,3311.0,,
2003,Persons,65–84,Diet high in sodium,Inflammatory heart disease,1.0,73.0,,14.0,1086.0,,6.0,501.0,,20.0,1587.0,,
2003,Persons,65–84,Diet high in sodium,Non-rheumatic valvular disease,24.0,548.0,,318.0,7020.0,,223.0,4943.0,,540.0,11963.0,,
2003,Persons,65–84,Diet high in sodium,Peripheral vascular disease,18.0,382.0,,245.0,4885.0,,62.0,1179.0,,307.0,6065.0,,
2003,Persons,65–84,Diet high in sodium,Rheumatic heart disease (including acute rheumatic fever),8.0,169.0,,108.0,2339.0,,11.0,238.0,,119.0,2577.0,,
2003,Persons,65–84,Diet high in sodium,Stroke,377.0,5846.0,,5018.0,74530.0,,571.0,8325.0,,5589.0,82855.0,,
2003,Persons,85+,Diet high in sodium,Aortic aneurysm,16.0,362.0,,91.0,2069.0,,0.0,1.0,,91.0,2070.0,,
2003,Persons,85+,Diet high in sodium,Atrial fibrillation and flutter,24.0,517.0,,124.0,2723.0,,125.0,2709.0,,249.0,5432.0,,
2003,Persons,85+,Diet high in sodium,Cardiomyopathy,6.0,142.0,,35.0,777.0,,39.0,853.0,,74.0,1629.0,,
2003,Persons,85+,Diet high in sodium,Chronic kidney disease,52.0,869.0,,282.0,4651.0,,83.0,1406.0,,365.0,6057.0,,
2003,Persons,85+,Diet high in sodium,Coronary heart disease,673.0,11337.0,,3581.0,60149.0,,878.0,14699.0,,4459.0,74848.0,,
2003,Persons,85+,Diet high in sodium,Hypertensive heart disease,22.0,388.0,,110.0,1936.0,,4.0,66.0,,113.0,2001.0,,
2003,Persons,85+,Diet high in sodium,Inflammatory heart disease,0.0,17.0,,1.0,100.0,,4.0,399.0,,5.0,499.0,,
2003,Persons,85+,Diet high in sodium,Non-rheumatic valvular disease,22.0,585.0,,121.0,3194.0,,115.0,3046.0,,236.0,6240.0,,
2003,Persons,85+,Diet high in sodium,Peripheral vascular disease,16.0,423.0,,83.0,2196.0,,10.0,257.0,,93.0,2453.0,,
2003,Persons,85+,Diet high in sodium,Rheumatic heart disease (including acute rheumatic fever),4.0,93.0,,21.0,523.0,,5.0,116.0,,25.0,638.0,,
2003,Persons,85+,Diet high in sodium,Stroke,338.0,6108.0,,1800.0,32383.0,,156.0,2776.0,,1956.0,35160.0,,
2003,Persons,25–34,Diet high in sugar-sweetened beverages,Coronary heart disease,3.0,80.0,,153.0,4458.0,,8.0,245.0,,161.0,4703.0,,
2003,Persons,25–34,Diet high in sugar-sweetened beverages,Type 2 diabetes mellitus,0.0,9.0,,22.0,499.0,,38.0,1128.0,,60.0,1627.0,,
2003,Persons,35–44,Diet high in sugar-sweetened beverages,Coronary heart disease,8.0,296.0,,369.0,13644.0,,39.0,1561.0,,408.0,15205.0,,
2003,Persons,35–44,Diet high in sugar-sweetened beverages,Type 2 diabetes mellitus,1.0,30.0,,52.0,1380.0,,113.0,3204.0,,165.0,4585.0,,
2003,Persons,45–54,Diet high in sugar-sweetened beverages,Coronary heart disease,17.0,935.0,,632.0,34524.0,,102.0,5807.0,,734.0,40331.0,,
2003,Persons,45–54,Diet high in sugar-sweetened beverages,Type 2 diabetes mellitus,2.0,86.0,,87.0,3130.0,,170.0,6080.0,,256.0,9210.0,,
2003,Persons,55–64,Diet high in sugar-sweetened beverages,Coronary heart disease,23.0,1905.0,,639.0,53055.0,,137.0,12037.0,,776.0,65093.0,,
2003,Persons,55–64,Diet high in sugar-sweetened beverages,Type 2 diabetes mellitus,6.0,239.0,,163.0,6600.0,,192.0,8658.0,,354.0,15258.0,,
2003,Persons,65–84,Diet high in sugar-sweetened beverages,Coronary heart disease,71.0,13622.0,,977.0,182884.0,,219.0,41328.0,,1196.0,224212.0,,
2003,Persons,65–84,Diet high in sugar-sweetened beverages,Type 2 diabetes mellitus,26.0,1605.0,,367.0,22815.0,,265.0,16705.0,,631.0,39520.0,,
2003,Persons,85+,Diet high in sugar-sweetened beverages,Coronary heart disease,53.0,11337.0,,283.0,60149.0,,70.0,14699.0,,353.0,74848.0,,
2003,Persons,85+,Diet high in sugar-sweetened beverages,Type 2 diabetes mellitus,13.0,867.0,,73.0,4838.0,,25.0,1655.0,,97.0,6493.0,,
2003,Persons,25–34,Diet low in fish & seafood,Coronary heart disease,6.0,80.0,,340.0,4458.0,,19.0,245.0,,359.0,4703.0,,
2003,Persons,35–44,Diet low in fish & seafood,Coronary heart disease,14.0,296.0,,642.0,13644.0,,72.0,1561.0,,714.0,15205.0,,
2003,Persons,45–54,Diet low in fish & seafood,Coronary heart disease,32.0,935.0,,1200.0,34524.0,,195.0,5807.0,,1395.0,40331.0,,
2003,Persons,55–64,Diet low in fish & seafood,Coronary heart disease,45.0,1905.0,,1246.0,53055.0,,282.0,12037.0,,1528.0,65093.0,,
2003,Persons,65–84,Diet low in fish & seafood,Coronary heart disease,243.0,13622.0,,3335.0,182884.0,,757.0,41328.0,,4093.0,224212.0,,
2003,Persons,85+,Diet low in fish & seafood,Coronary heart disease,183.0,11337.0,,971.0,60149.0,,237.0,14699.0,,1209.0,74848.0,,
2003,Persons,25–34,Diet low in fruit,Coronary heart disease,9.0,80.0,,502.0,4458.0,,28.0,245.0,,530.0,4703.0,,
2003,Persons,25–34,Diet low in fruit,Lung cancer,0.0,9.0,,23.0,502.0,,0.0,4.0,,23.0,506.0,,
2003,Persons,25–34,Diet low in fruit,Oesophageal cancer,1.0,4.0,,47.0,223.0,,0.0,1.0,,47.0,224.0,,
2003,Persons,25–34,Diet low in fruit,Stroke,6.0,32.0,,327.0,1833.0,,35.0,200.0,,363.0,2033.0,,
2003,Persons,25–34,Diet low in fruit,Type 2 diabetes mellitus,1.0,9.0,,41.0,499.0,,97.0,1128.0,,138.0,1627.0,,
2003,Persons,35–44,Diet low in fruit,Coronary heart disease,30.0,296.0,,1372.0,13644.0,,155.0,1561.0,,1528.0,15205.0,,
2003,Persons,35–44,Diet low in fruit,Lung cancer,4.0,94.0,,189.0,4266.0,,1.0,25.0,,190.0,4290.0,,
2003,Persons,35–44,Diet low in fruit,Oesophageal cancer,5.0,27.0,,253.0,1248.0,,1.0,7.0,,255.0,1255.0,,
2003,Persons,35–44,Diet low in fruit,Stroke,14.0,95.0,,658.0,4391.0,,63.0,417.0,,721.0,4808.0,,
2003,Persons,35–44,Diet low in fruit,Type 2 diabetes mellitus,2.0,30.0,,113.0,1380.0,,262.0,3204.0,,375.0,4585.0,,
2003,Persons,45–54,Diet low in fruit,Coronary heart disease,72.0,935.0,,2686.0,34524.0,,441.0,5807.0,,3128.0,40331.0,,
2003,Persons,45–54,Diet low in fruit,Lung cancer,19.0,480.0,,711.0,17591.0,,5.0,133.0,,716.0,17723.0,,
2003,Persons,45–54,Diet low in fruit,Oesophageal cancer,14.0,79.0,,509.0,2855.0,,4.0,25.0,,514.0,2880.0,,
2003,Persons,45–54,Diet low in fruit,Stroke,24.0,238.0,,915.0,8845.0,,81.0,808.0,,996.0,9653.0,,
2003,Persons,45–54,Diet low in fruit,Type 2 diabetes mellitus,6.0,86.0,,226.0,3130.0,,449.0,6080.0,,675.0,9210.0,,
2003,Persons,55–64,Diet low in fruit,Coronary heart disease,113.0,1905.0,,3149.0,53055.0,,713.0,12037.0,,3863.0,65093.0,,
2003,Persons,55–64,Diet low in fruit,Lung cancer,50.0,1316.0,,1381.0,36467.0,,15.0,395.0,,1396.0,36862.0,,
2003,Persons,55–64,Diet low in fruit,Oesophageal cancer,34.0,207.0,,975.0,5861.0,,12.0,71.0,,987.0,5931.0,,
2003,Persons,55–64,Diet low in fruit,Stroke,31.0,454.0,,862.0,12612.0,,99.0,1444.0,,961.0,14056.0,,
2003,Persons,55–64,Diet low in fruit,Type 2 diabetes mellitus,16.0,239.0,,446.0,6600.0,,585.0,8658.0,,1031.0,15258.0,,
2003,Persons,65–84,Diet low in fruit,Coronary heart disease,572.0,13622.0,,7729.0,182884.0,,1749.0,41328.0,,9477.0,224212.0,,
