data_year,sex,age_group,risk_factor,cause_name,attributable_deaths,deaths,pct_deaths_total,attributable_yll,yll,pct_yll_total,attributable_yld,yld,pct_yld_total,attributable_daly,daly,pct_daly_total,disease_group
2011,Females,nan,Alcohol use,Road traffic injuries - motor vehicle occupants,57.0,289.0,,2523.0,12809.0,,369.0,1814.0,,2892.0,14623.0,,
2011,Females,nan,Alcohol use,Road traffic injuries - motorcyclists,3.0,15.0,,153.0,679.0,,36.0,173.0,,189.0,852.0,,
2011,Females,nan,Alcohol use,Road traffic injuries - pedal cyclists,1.0,5.0,,36.0,176.0,,49.0,259.0,,85.0,435.0,,
2011,Females,nan,Alcohol use,Road traffic injuries - pedestrians,10.0,58.0,,336.0,2057.0,,71.0,387.0,,407.0,2444.0,,
2011,Females,nan,Alcohol use,Stroke,276.0,7186.0,,2531.0,62825.0,,147.0,6848.0,,2679.0,69674.0,,
2011,Females,nan,Alcohol use,Suicide and self-inflicted injuries,47.0,661.0,,2316.0,28198.0,,58.0,702.0,,2375.0,28900.0,,
2011,Females,nan,All dietary risks,Aortic aneurysm,21.0,461.0,,239.0,4948.0,,0.0,2.0,,240.0,4950.0,,
2011,Females,nan,All dietary risks,Atrial fibrillation and flutter,45.0,992.0,,351.0,7283.0,,610.0,11511.0,,961.0,18795.0,,
2011,Females,nan,All dietary risks,Bowel cancer,634.0,2510.0,,9829.0,38026.0,,704.0,2775.0,,10533.0,40801.0,,
2011,Females,nan,All dietary risks,Breast cancer,95.0,3034.0,,2067.0,63757.0,,270.0,8436.0,,2337.0,72193.0,,
2011,Females,nan,All dietary risks,Cardiomyopathy,17.0,376.0,,284.0,6516.0,,58.0,1210.0,,341.0,7726.0,,
2011,Females,nan,All dietary risks,Chronic kidney disease,84.0,1472.0,,819.0,14821.0,,345.0,6103.0,,1164.0,20924.0,,
2011,Females,nan,All dietary risks,Coronary heart disease,5145.0,11370.0,,45578.0,95821.0,,13793.0,28995.0,,59371.0,124816.0,,
2011,Females,nan,All dietary risks,Hypertensive heart disease,38.0,682.0,,284.0,4690.0,,6.0,102.0,,290.0,4791.0,,
2011,Females,nan,All dietary risks,Inflammatory heart disease,1.0,72.0,,15.0,1738.0,,6.0,615.0,,21.0,2352.0,,
2011,Females,nan,All dietary risks,Lung cancer,121.0,3318.0,,2244.0,60120.0,,43.0,1173.0,,2287.0,61292.0,,
2011,Females,nan,All dietary risks,Non-rheumatic valvular disease,40.0,1103.0,,354.0,9459.0,,201.0,5370.0,,555.0,14829.0,,
2011,Females,nan,All dietary risks,Oesophageal cancer,77.0,352.0,,1180.0,5292.0,,30.0,135.0,,1209.0,5427.0,,
2011,Females,nan,All dietary risks,Peripheral vascular disease,13.0,348.0,,115.0,2989.0,,33.0,813.0,,148.0,3802.0,,
2011,Females,nan,All dietary risks,Rheumatic heart disease (including acute rheumatic fever),10.0,253.0,,135.0,3434.0,,21.0,538.0,,156.0,3973.0,,
2011,Females,nan,All dietary risks,Stroke,1480.0,7186.0,,14795.0,62825.0,,1651.0,6848.0,,16446.0,69674.0,,
2011,Females,nan,All dietary risks,Type 2 diabetes mellitus,414.0,1687.0,,4484.0,17973.0,,6725.0,26425.0,,11209.0,44398.0,,
2011,Females,nan,Amphetamine use,Drug use disorders (excluding alcohol),2.0,20.0,,108.0,871.0,,1495.0,11867.0,,1604.0,12738.0,,
2011,Females,nan,Amphetamine use,Poisoning,27.0,379.0,,1055.0,14592.0,,13.0,221.0,,1069.0,14813.0,,
2011,Females,nan,Amphetamine use,Road traffic injuries - motor vehicle occupants,6.0,289.0,,289.0,12809.0,,46.0,1814.0,,335.0,14623.0,,
2011,Females,nan,Amphetamine use,Road traffic injuries - motorcyclists,0.0,15.0,,18.0,679.0,,5.0,173.0,,23.0,852.0,,
2011,Females,nan,Amphetamine use,Suicide and self-inflicted injuries,6.0,661.0,,332.0,28198.0,,9.0,702.0,,341.0,28900.0,,
2011,Females,nan,Bullying victimisation,Anxiety disorders,0.0,1.0,,0.0,3.0,,1630.0,93936.0,,1630.0,93939.0,,
2011,Females,nan,Bullying victimisation,Depressive disorders,0.0,45.0,,0.0,366.0,,1804.0,77769.0,,1804.0,78135.0,,
2011,Females,nan,Cannabis use,Anxiety disorders,0.0,1.0,,0.0,3.0,,524.0,93936.0,,524.0,93939.0,,
2011,Females,nan,Cannabis use,Depressive disorders,0.0,45.0,,0.0,366.0,,372.0,77769.0,,372.0,78135.0,,
2011,Females,nan,Cannabis use,Drug use disorders (excluding alcohol),2.0,20.0,,82.0,871.0,,1966.0,11867.0,,2048.0,12738.0,,
2011,Females,nan,Cannabis use,Poisoning,20.0,379.0,,783.0,14592.0,,10.0,221.0,,793.0,14813.0,,
2011,Females,nan,Cannabis use,Road traffic injuries - motor vehicle occupants,1.0,289.0,,62.0,12809.0,,8.0,1814.0,,70.0,14623.0,,
2011,Females,nan,Cannabis use,Road traffic injuries - motorcyclists,0.0,15.0,,4.0,679.0,,1.0,173.0,,4.0,852.0,,
2011,Females,nan,Cannabis use,Schizophrenia,0.0,46.0,,1.0,539.0,,193.0,10736.0,,194.0,11275.0,,
2011,Females,nan,Child abuse & neglect,Anxiety disorders,0.0,1.0,,0.0,3.0,,29175.0,93936.0,,29176.0,93939.0,,
2011,Females,nan,Child abuse & neglect,Depressive disorders,4.0,45.0,,41.0,366.0,,18427.0,77769.0,,18468.0,78135.0,,
2011,Females,nan,Child abuse & neglect,Suicide and self-inflicted injuries,207.0,661.0,,9330.0,28198.0,,233.0,702.0,,9563.0,28900.0,,
2011,Females,nan,Cocaine use,Drug use disorders (excluding alcohol),2.0,20.0,,111.0,871.0,,1644.0,11867.0,,1755.0,12738.0,,
2011,Females,nan,Cocaine use,Poisoning,4.0,379.0,,163.0,14592.0,,2.0,221.0,,165.0,14813.0,,
2011,Females,nan,Cocaine use,Road traffic injuries - motor vehicle occupants,2.0,289.0,,101.0,12809.0,,0.0,1814.0,,101.0,14623.0,,
2011,Females,nan,Cocaine use,Road traffic injuries - motorcyclists,0.0,15.0,,6.0,679.0,,0.0,173.0,,6.0,852.0,,
2011,Females,nan,Cocaine use,Suicide and self-inflicted injuries,23.0,661.0,,1178.0,28198.0,,30.0,702.0,,1209.0,28900.0,,
2011,Females,nan,Diet high in processed meat,Bowel cancer,54.0,2510.0,,826.0,38026.0,,59.0,2775.0,,885.0,40801.0,,
2011,Females,nan,Diet high in processed meat,Coronary heart disease,208.0,11370.0,,1978.0,95821.0,,598.0,28995.0,,2576.0,124816.0,,
2011,Females,nan,Diet high in processed meat,Type 2 diabetes mellitus,93.0,1687.0,,995.0,17973.0,,1476.0,26425.0,,2472.0,44398.0,,
2011,Females,nan,Diet high in red meat,Bowel cancer,135.0,2510.0,,2143.0,38026.0,,152.0,2775.0,,2295.0,40801.0,,
2011,Females,nan,Diet high in red meat,Breast cancer,95.0,3034.0,,2067.0,63757.0,,270.0,8436.0,,2337.0,72193.0,,
2011,Females,nan,Diet high in red meat,Coronary heart disease,476.0,11370.0,,4554.0,95821.0,,1388.0,28995.0,,5942.0,124816.0,,
2011,Females,nan,Diet high in red meat,Stroke,398.0,7186.0,,4433.0,62825.0,,503.0,6848.0,,4936.0,69674.0,,
2011,Females,nan,Diet high in red meat,Type 2 diabetes mellitus,134.0,1687.0,,1468.0,17973.0,,2236.0,26425.0,,3705.0,44398.0,,
2011,Females,nan,Diet high in sodium,Aortic aneurysm,21.0,461.0,,239.0,4948.0,,0.0,2.0,,240.0,4950.0,,
2011,Females,nan,Diet high in sodium,Atrial fibrillation and flutter,45.0,992.0,,351.0,7283.0,,610.0,11511.0,,961.0,18795.0,,
2011,Females,nan,Diet high in sodium,Cardiomyopathy,17.0,376.0,,284.0,6516.0,,58.0,1210.0,,341.0,7726.0,,
2011,Females,nan,Diet high in sodium,Chronic kidney disease,84.0,1472.0,,819.0,14821.0,,345.0,6103.0,,1164.0,20924.0,,
2011,Females,nan,Diet high in sodium,Coronary heart disease,655.0,11370.0,,5782.0,95821.0,,1776.0,28995.0,,7558.0,124816.0,,
2011,Females,nan,Diet high in sodium,Hypertensive heart disease,38.0,682.0,,284.0,4690.0,,6.0,102.0,,290.0,4791.0,,
2011,Females,nan,Diet high in sodium,Inflammatory heart disease,1.0,72.0,,15.0,1738.0,,6.0,615.0,,21.0,2352.0,,
2011,Females,nan,Diet high in sodium,Non-rheumatic valvular disease,40.0,1103.0,,354.0,9459.0,,201.0,5370.0,,555.0,14829.0,,
2011,Females,nan,Diet high in sodium,Peripheral vascular disease,13.0,348.0,,115.0,2989.0,,33.0,813.0,,148.0,3802.0,,
2011,Females,nan,Diet high in sodium,Rheumatic heart disease (including acute rheumatic fever),10.0,253.0,,135.0,3434.0,,21.0,538.0,,156.0,3973.0,,
2011,Females,nan,Diet high in sodium,Stroke,395.0,7186.0,,3672.0,62825.0,,404.0,6848.0,,4076.0,69674.0,,
2011,Females,nan,Diet high in sugar-sweetened beverages,Coronary heart disease,46.0,11370.0,,469.0,95821.0,,139.0,28995.0,,607.0,124816.0,,
2011,Females,nan,Diet high in sugar-sweetened beverages,Type 2 diabetes mellitus,21.0,1687.0,,234.0,17973.0,,369.0,26425.0,,603.0,44398.0,,
2011,Females,nan,Diet low in fish & seafood,Coronary heart disease,168.0,11370.0,,1588.0,95821.0,,476.0,28995.0,,2064.0,124816.0,,
2011,Females,nan,Diet low in fruit,Coronary heart disease,485.0,11370.0,,4482.0,95821.0,,1350.0,28995.0,,5831.0,124816.0,,
2011,Females,nan,Diet low in fruit,Lung cancer,121.0,3318.0,,2244.0,60120.0,,43.0,1173.0,,2287.0,61292.0,,
2011,Females,nan,Diet low in fruit,Oesophageal cancer,54.0,352.0,,844.0,5292.0,,21.0,135.0,,865.0,5427.0,,
2011,Females,nan,Diet low in fruit,Stroke,274.0,7186.0,,2994.0,62825.0,,339.0,6848.0,,3334.0,69674.0,,
2011,Females,nan,Diet low in fruit,Type 2 diabetes mellitus,104.0,1687.0,,1147.0,17973.0,,1751.0,26425.0,,2898.0,44398.0,,
2011,Females,nan,Diet low in legumes,Coronary heart disease,1944.0,11370.0,,17653.0,95821.0,,5330.0,28995.0,,22984.0,124816.0,,
2011,Females,nan,Diet low in milk,Bowel cancer,114.0,2510.0,,1761.0,38026.0,,127.0,2775.0,,1888.0,40801.0,,
2011,Females,nan,Diet low in nuts & seeds,Coronary heart disease,1113.0,11370.0,,9788.0,95821.0,,2936.0,28995.0,,12724.0,124816.0,,
2011,Females,nan,Diet low in nuts & seeds,Type 2 diabetes mellitus,40.0,1687.0,,412.0,17973.0,,571.0,26425.0,,984.0,44398.0,,
2011,Females,nan,Diet low in polyunsaturated fats,Coronary heart disease,165.0,11370.0,,1505.0,95821.0,,453.0,28995.0,,1958.0,124816.0,,
2011,Females,nan,Diet low in vegetables,Coronary heart disease,608.0,11370.0,,5361.0,95821.0,,1605.0,28995.0,,6966.0,124816.0,,
2011,Females,nan,Diet low in vegetables,Oesophageal cancer,27.0,352.0,,398.0,5292.0,,10.0,135.0,,409.0,5427.0,,
2011,Females,nan,Diet low in vegetables,Stroke,409.0,7186.0,,3868.0,62825.0,,428.0,6848.0,,4296.0,69674.0,,
2011,Females,nan,Diet low in whole grains & high fibre cereals,Bowel cancer,387.0,2510.0,,6003.0,38026.0,,430.0,2775.0,,6432.0,40801.0,,
2011,Females,nan,Diet low in whole grains & high fibre cereals,Coronary heart disease,677.0,11370.0,,6324.0,95821.0,,1904.0,28995.0,,8227.0,124816.0,,
2011,Females,nan,Diet low in whole grains & high fibre cereals,Stroke,148.0,7186.0,,1699.0,62825.0,,194.0,6848.0,,1893.0,69674.0,,
2011,Females,nan,Diet low in whole grains & high fibre cereals,Type 2 diabetes mellitus,69.0,1687.0,,749.0,17973.0,,1127.0,26425.0,,1876.0,44398.0,,
2011,Females,nan,High blood plasma glucose,Bladder cancer,18.0,297.0,,218.0,3732.0,,15.0,264.0,,234.0,3996.0,,
2011,Females,nan,High blood plasma glucose,Bowel cancer,145.0,2510.0,,1955.0,38026.0,,157.0,2775.0,,2112.0,40801.0,,
2011,Females,nan,High blood plasma glucose,Breast cancer,154.0,3034.0,,2678.0,63757.0,,403.0,8436.0,,3081.0,72193.0,,
2011,Females,nan,High blood plasma glucose,Cataract and other lens disorders,0.0,0.0,,0.0,0.0,,113.0,1862.0,,113.0,1862.0,,
2011,Females,nan,High blood plasma glucose,Chronic kidney disease,289.0,1472.0,,2809.0,14821.0,,1156.0,6103.0,,3965.0,20924.0,,
2011,Females,nan,High blood plasma glucose,Coronary heart disease,794.0,11370.0,,6409.0,95821.0,,1958.0,28995.0,,8367.0,124816.0,,
2011,Females,nan,High blood plasma glucose,Dementia,410.0,7364.0,,3037.0,51247.0,,2806.0,47569.0,,5842.0,98816.0,,
2011,Females,nan,High blood plasma glucose,Glaucoma,0.0,0.0,,0.0,0.0,,56.0,1137.0,,56.0,1137.0,,
2011,Females,nan,High blood plasma glucose,Liver cancer,27.0,465.0,,397.0,7584.0,,6.0,115.0,,403.0,7700.0,,
2011,Females,nan,High blood plasma glucose,Lung cancer,191.0,3318.0,,3146.0,60120.0,,68.0,1173.0,,3214.0,61292.0,,
2011,Females,nan,High blood plasma glucose,Other diabetes mellitus,13.0,13.0,,99.0,99.0,,1048.0,1048.0,,1147.0,1147.0,,
2011,Females,nan,High blood plasma glucose,Ovarian cancer,53.0,963.0,,897.0,19125.0,,58.0,1083.0,,956.0,20208.0,,
2011,Females,nan,High blood plasma glucose,Pancreatic cancer,74.0,1240.0,,1078.0,19603.0,,18.0,315.0,,1096.0,19918.0,,
2011,Females,nan,High blood plasma glucose,Peripheral vascular disease,48.0,348.0,,443.0,2989.0,,135.0,813.0,,577.0,3802.0,,
2011,Females,nan,High blood plasma glucose,Stroke,408.0,7186.0,,3567.0,62825.0,,394.0,6848.0,,3961.0,69674.0,,
2011,Females,nan,High blood plasma glucose,Type 1 diabetes mellitus,238.0,238.0,,3424.0,3424.0,,3592.0,3592.0,,7016.0,7016.0,,
2011,Females,nan,High blood plasma glucose,Type 2 diabetes mellitus,1687.0,1687.0,,17973.0,17973.0,,26425.0,26425.0,,44398.0,44398.0,,
2011,Females,nan,High blood pressure,Aortic aneurysm,130.0,461.0,,1423.0,4948.0,,1.0,2.0,,1424.0,4950.0,,
2011,Females,nan,High blood pressure,Atrial fibrillation and flutter,298.0,992.0,,2283.0,7283.0,,3746.0,11511.0,,6029.0,18795.0,,
2011,Females,nan,High blood pressure,Cardiomyopathy,104.0,376.0,,1499.0,6516.0,,346.0,1210.0,,1845.0,7726.0,,
2011,Females,nan,High blood pressure,Chronic kidney disease,646.0,1472.0,,5679.0,14821.0,,2314.0,6103.0,,7994.0,20924.0,,
2011,Females,nan,High blood pressure,Coronary heart disease,5047.0,11370.0,,41466.0,95821.0,,12628.0,28995.0,,54094.0,124816.0,,
2011,Females,nan,High blood pressure,Dementia,261.0,7364.0,,1754.0,51247.0,,1608.0,47569.0,,3362.0,98816.0,,
2011,Females,nan,High blood pressure,Hypertensive heart disease,459.0,682.0,,3061.0,4690.0,,67.0,102.0,,3128.0,4791.0,,
2011,Females,nan,High blood pressure,Inflammatory heart disease,4.0,72.0,,76.0,1738.0,,36.0,615.0,,112.0,2352.0,,
2011,Females,nan,High blood pressure,Non-rheumatic valvular disease,259.0,1103.0,,2145.0,9459.0,,1231.0,5370.0,,3377.0,14829.0,,
2011,Females,nan,High blood pressure,Peripheral vascular disease,78.0,348.0,,641.0,2989.0,,181.0,813.0,,822.0,3802.0,,
2011,Females,nan,High blood pressure,Rheumatic heart disease (including acute rheumatic fever),59.0,253.0,,712.0,3434.0,,105.0,538.0,,817.0,3973.0,,
2011,Females,nan,High blood pressure,Stroke,2892.0,7186.0,,25194.0,62825.0,,2752.0,6848.0,,27946.0,69674.0,,
2011,Females,nan,High cholesterol,Coronary heart disease,3956.0,11370.0,,36029.0,95821.0,,10869.0,28995.0,,46898.0,124816.0,,
2011,Females,nan,High cholesterol,Stroke,1065.0,7186.0,,10681.0,62825.0,,1165.0,6848.0,,11847.0,69674.0,,
2011,Females,nan,Illicit drug use,Anxiety disorders,0.0,1.0,,0.0,3.0,,524.0,93936.0,,524.0,93939.0,,
2011,Females,nan,Illicit drug use,Chronic liver disease,148.0,578.0,,3632.0,14202.0,,182.0,742.0,,3814.0,14944.0,,
2011,Females,nan,Illicit drug use,Depressive disorders,0.0,45.0,,0.0,366.0,,372.0,77769.0,,372.0,78135.0,,
2011,Females,nan,Illicit drug use,Drug use disorders (excluding alcohol),20.0,20.0,,871.0,871.0,,11867.0,11867.0,,12738.0,12738.0,,
2011,Females,nan,Illicit drug use,HIV/AIDS,0.0,8.0,,12.0,262.0,,6.0,134.0,,18.0,396.0,,
2011,Females,nan,Illicit drug use,Hepatitis B (acute),1.0,2.0,,31.0,78.0,,0.0,1.0,,31.0,79.0,,
2011,Females,nan,Illicit drug use,Hepatitis C (acute),0.0,0.0,,0.0,0.0,,1.0,2.0,,1.0,2.0,,
2011,Females,nan,Illicit drug use,Liver cancer,96.0,465.0,,1555.0,7584.0,,24.0,115.0,,1579.0,7700.0,,
2011,Females,nan,Illicit drug use,Poisoning,247.0,379.0,,9507.0,14592.0,,121.0,221.0,,9628.0,14813.0,,
2011,Females,nan,Illicit drug use,Road traffic injuries - motor vehicle occupants,9.0,289.0,,476.0,12809.0,,56.0,1814.0,,533.0,14623.0,,
2011,Females,nan,Illicit drug use,Road traffic injuries - motorcyclists,1.0,15.0,,30.0,679.0,,6.0,173.0,,36.0,852.0,,
2011,Females,nan,Illicit drug use,Schizophrenia,0.0,46.0,,1.0,539.0,,193.0,10736.0,,194.0,11275.0,,
2011,Females,nan,Illicit drug use,Suicide and self-inflicted injuries,36.0,661.0,,1846.0,28198.0,,48.0,702.0,,1894.0,28900.0,,
2011,Females,nan,Impaired kidney function,Chronic kidney disease,1472.0,1472.0,,14821.0,14821.0,,6103.0,6103.0,,20924.0,20924.0,,
2011,Females,nan,Impaired kidney function,Coronary heart disease,1028.0,11370.0,,7418.0,95821.0,,2174.0,28995.0,,9592.0,124816.0,,
2011,Females,nan,Impaired kidney function,Dementia,754.0,7364.0,,4679.0,51247.0,,4261.0,47569.0,,8940.0,98816.0,,
2011,Females,nan,Impaired kidney function,Gout,4.0,10.0,,26.0,79.0,,178.0,1083.0,,204.0,1161.0,,
2011,Females,nan,Impaired kidney function,Peripheral vascular disease,24.0,348.0,,282.0,2989.0,,80.0,813.0,,362.0,3802.0,,
2011,Females,nan,Impaired kidney function,Stroke,477.0,7186.0,,3986.0,62825.0,,437.0,6848.0,,4423.0,69674.0,,
2011,Females,nan,Intimate partner violence,Alcohol use disorders,3.0,70.0,,91.0,1843.0,,593.0,16396.0,,684.0,18238.0,,
2011,Females,nan,Intimate partner violence,Anxiety disorders,0.0,1.0,,0.0,3.0,,10183.0,93936.0,,10183.0,93939.0,,
2011,Females,nan,Intimate partner violence,Depressive disorders,3.0,45.0,,36.0,366.0,,11692.0,77769.0,,11728.0,78135.0,,
2011,Females,nan,Intimate partner violence,Early pregnancy loss,0.0,0.0,,0.0,0.0,,39.0,251.0,,39.0,251.0,,
2011,Females,nan,Intimate partner violence,Homicide and violence,49.0,104.0,,2254.0,4926.0,,409.0,1042.0,,2663.0,5968.0,,
2011,Females,nan,Intimate partner violence,Suicide and self-inflicted injuries,128.0,661.0,,5110.0,28198.0,,124.0,702.0,,5234.0,28900.0,,
2011,Females,nan,Iron deficiency,Iron-deficiency anaemia,13.0,13.0,,125.0,125.0,,9868.0,9868.0,,9993.0,9993.0,,
2011,Females,nan,Low bone mineral density,Falls,559.0,1447.0,,3873.0,11107.0,,6266.0,17197.0,,10140.0,28304.0,,
2011,Females,nan,Occupational exposures & hazards,Acute lymphoblastic leukaemia (ALL),1.0,34.0,,31.0,997.0,,3.0,101.0,,34.0,1098.0,,
2011,Females,nan,Occupational exposures & hazards,Acute myeloid leukaemia (AML),15.0,377.0,,276.0,6826.0,,8.0,227.0,,284.0,7052.0,,
2011,Females,nan,Occupational exposures & hazards,Asbestosis,4.0,4.0,,52.0,52.0,,6.0,6.0,,58.0,58.0,,
2011,Females,nan,Occupational exposures & hazards,Asthma,5.0,260.0,,197.0,4559.0,,2812.0,53906.0,,3010.0,58465.0,,
2011,Females,nan,Occupational exposures & hazards,Back pain and problems,0.0,56.0,,0.0,729.0,,11521.0,90216.0,,11521.0,90945.0,,
2011,Females,nan,Occupational exposures & hazards,COPD,15.0,2668.0,,415.0,32784.0,,498.0,43748.0,,913.0,76532.0,,
2011,Females,nan,Occupational exposures & hazards,Chronic lymphocytic leukaemia (CLL),5.0,153.0,,62.0,1609.0,,7.0,178.0,,69.0,1787.0,,
2011,Females,nan,Occupational exposures & hazards,Chronic myeloid leukaemia (CML),1.0,36.0,,17.0,417.0,,2.0,50.0,,19.0,467.0,,
2011,Females,nan,Occupational exposures & hazards,Drowning,0.0,41.0,,0.0,1920.0,,0.0,53.0,,0.0,1973.0,,
2011,Females,nan,Occupational exposures & hazards,Falls,0.0,1447.0,,0.0,11107.0,,0.0,17197.0,,0.0,28304.0,,
2011,Females,nan,Occupational exposures & hazards,"Fire, burns and scalds",0.0,35.0,,0.0,1482.0,,0.0,804.0,,0.0,2286.0,,
2011,Females,nan,Occupational exposures & hazards,Hearing loss,0.0,0.0,,0.0,0.0,,1318.0,32802.0,,1318.0,32802.0,,
2011,Females,nan,Occupational exposures & hazards,Homicide and violence,0.0,104.0,,0.0,4926.0,,0.0,1042.0,,0.0,5968.0,,
2011,Females,nan,Occupational exposures & hazards,Kidney cancer,0.0,322.0,,0.0,5139.0,,0.0,347.0,,0.0,5487.0,,
2011,Females,nan,Occupational exposures & hazards,Laryngeal cancer,0.0,32.0,,8.0,566.0,,0.0,36.0,,9.0,602.0,,
2011,Females,nan,Occupational exposures & hazards,Lung cancer,82.0,3318.0,,1510.0,60120.0,,29.0,1173.0,,1538.0,61292.0,,
2011,Females,nan,Occupational exposures & hazards,Mesothelioma,7.0,105.0,,125.0,1815.0,,3.0,45.0,,128.0,1859.0,,
2011,Females,nan,Occupational exposures & hazards,Nasopharyngeal cancer,0.0,13.0,,1.0,350.0,,0.0,16.0,,1.0,366.0,,
2011,Females,nan,Occupational exposures & hazards,Other land transport injuries,3.0,47.0,,135.0,1881.0,,32.0,1213.0,,167.0,3094.0,,
2011,Females,nan,Occupational exposures & hazards,Other leukaemias,4.0,122.0,,54.0,1479.0,,4.0,112.0,,58.0,1591.0,,
2011,Females,nan,Occupational exposures & hazards,Other pneumoconiosis,1.0,1.0,,12.0,12.0,,17.0,17.0,,29.0,29.0,,
2011,Females,nan,Occupational exposures & hazards,Other unintentional injuries,8.0,214.0,,227.0,5154.0,,79.0,2708.0,,305.0,7862.0,,
2011,Females,nan,Occupational exposures & hazards,Ovarian cancer,2.0,963.0,,32.0,19125.0,,2.0,1083.0,,34.0,20208.0,,
2011,Females,nan,Occupational exposures & hazards,Road traffic injuries - motor vehicle occupants,6.0,289.0,,275.0,12809.0,,113.0,1814.0,,388.0,14623.0,,
2011,Females,nan,Occupational exposures & hazards,Road traffic injuries - motorcyclists,0.0,15.0,,0.0,679.0,,0.0,173.0,,0.0,852.0,,
2011,Females,nan,Occupational exposures & hazards,Silicosis,0.0,0.0,,0.0,0.0,,4.0,4.0,,4.0,4.0,,
2011,Females,nan,Opioid use,Drug use disorders (excluding alcohol),5.0,20.0,,241.0,871.0,,2803.0,11867.0,,3044.0,12738.0,,
2011,Females,nan,Opioid use,Poisoning,195.0,379.0,,7505.0,14592.0,,96.0,221.0,,7601.0,14813.0,,
2011,Females,nan,Opioid use,Road traffic injuries - motor vehicle occupants,1.0,289.0,,24.0,12809.0,,3.0,1814.0,,26.0,14623.0,,
2011,Females,nan,Opioid use,Road traffic injuries - motorcyclists,0.0,15.0,,2.0,679.0,,0.0,173.0,,2.0,852.0,,
2011,Females,nan,Opioid use,Suicide and self-inflicted injuries,7.0,661.0,,336.0,28198.0,,9.0,702.0,,345.0,28900.0,,
2011,Females,nan,Other illicit drug use,Drug use disorders (excluding alcohol),8.0,20.0,,329.0,871.0,,3958.0,11867.0,,4287.0,12738.0,,
2011,Females,nan,Overweight (including obesity),Acute lymphoblastic leukaemia (ALL),4.0,34.0,,101.0,997.0,,8.0,101.0,,110.0,1098.0,,
2011,Females,nan,Overweight (including obesity),Acute myeloid leukaemia (AML),48.0,377.0,,841.0,6826.0,,27.0,227.0,,868.0,7052.0,,
2011,Females,nan,Overweight (including obesity),Asthma,77.0,260.0,,1276.0,4559.0,,13043.0,53906.0,,14319.0,58465.0,,
2011,Females,nan,Overweight (including obesity),Atrial fibrillation and flutter,261.0,992.0,,1971.0,7283.0,,3201.0,11511.0,,5172.0,18795.0,,
2011,Females,nan,Overweight (including obesity),Back pain and problems,0.0,56.0,,0.0,729.0,,7849.0,90216.0,,7849.0,90945.0,,
2011,Females,nan,Overweight (including obesity),Bowel cancer,153.0,2510.0,,2350.0,38026.0,,171.0,2775.0,,2521.0,40801.0,,
2011,Females,nan,Overweight (including obesity),Breast cancer,245.0,3034.0,,4516.0,63757.0,,662.0,8436.0,,5178.0,72193.0,,
2011,Females,nan,Overweight (including obesity),Cataract and other lens disorders,0.0,0.0,,0.0,0.0,,186.0,1862.0,,186.0,1862.0,,
2011,Females,nan,Overweight (including obesity),Chronic kidney disease,510.0,1472.0,,5547.0,14821.0,,2430.0,6103.0,,7977.0,20924.0,,
2011,Females,nan,Overweight (including obesity),Chronic lymphocytic leukaemia (CLL),19.0,153.0,,204.0,1609.0,,23.0,178.0,,227.0,1787.0,,
2011,Females,nan,Overweight (including obesity),Chronic myeloid leukaemia (CML),5.0,36.0,,54.0,417.0,,6.0,50.0,,60.0,467.0,,
2011,Females,nan,Overweight (including obesity),Coronary heart disease,1970.0,11370.0,,20890.0,95821.0,,6598.0,28995.0,,27488.0,124816.0,,
2011,Females,nan,Overweight (including obesity),Dementia,1324.0,7364.0,,9454.0,51247.0,,8802.0,47569.0,,18256.0,98816.0,,
